iid,dataset,size,key,elapsed,result,target
321,ZKC,10,solve_ftapas_15,0.008352994918823242,9317,9331
1900,ZKW,10,solve_ftapas_50,0.0019099712371826172,6216,6335
1390,ZKW,4,solve_ftapas_70,0.00026106834411621094,5049,5049
230,ZKC,27,solve_ftapas_30,0.10792112350463867,25456,25464
442,ZKC,10,solve_ftapas_15,0.009195089340209961,10377,10386
253,ZKC,27,solve_ftapas_50,0.059533119201660156,23188,23212
81,NK,15,solve_ftapas_30,0.01607489585876465,16423,16423
93,ZKC,25,solve_ftapas_70,0.04148602485656738,23363,23417
6,ZKC,15,solve_ftapas_50,0.012086868286132812,15668,15668
69,NK,15,solve_ftapas_50,0.008977890014648438,9301,9301
412,NK,15,solve_ftapas_15,0.0361480712890625,21921,21921
1380,ZKW,4,solve_ftapas_70,0.00031304359436035156,2545,2545
222,ZKC,25,solve_ftapas_30,0.07662105560302734,21193,21214
199,ZKC,20,solve_ftapas_50,0.021291017532348633,16124,16124
289,NK,15,solve_ftapas_30,0.014320850372314453,16460,16460
494,NK,25,solve_ftapas_15,0.1215372085571289,22575,22575
1708,ZKW,4,solve_ftapas_15,0.00045108795166015625,3669,3669
351,ZKW,20,solve_ftapas_70,0.011330842971801758,3661,3661
217,NK,22,solve_ftapas_70,0.024670839309692383,20786,20786
1703,ZKW,4,solve_ftapas_70,0.0002789497375488281,3743,4187
288,ZKC,25,solve_ftapas_30,0.07481598854064941,21634,21634
175,NK,27,solve_ftapas_70,0.041014909744262695,19549,19549
1028,ZKW,10,solve_ftapas_50,0.003368854522705078,1522,1522
975,ZKW,4,solve_ftapas_50,0.0003159046173095703,1080,1080
263,NK,22,solve_ftapas_15,0.0681600570678711,20983,20983
29,NK,4,solve_ftapas_70,0.00032806396484375,2937,2937
481,ZKC,25,solve_ftapas_50,0.04633688926696777,22021,22048
167,NK,10,solve_ftapas_15,0.00776982307434082,5217,5217
342,ZKC,25,solve_ftapas_15,0.14217090606689453,19877,19880
79,NK,10,solve_ftapas_15,0.0067059993743896484,4241,4241
362,NK,15,solve_ftapas_15,0.027942180633544922,16531,16531
34,NK,10,solve_ftapas_30,0.003840208053588867,8835,8835
18,ZKW,4,solve_ftapas_30,0.00037789344787597656,3088,3088
79,NK,10,solve_ftapas_50,0.0024001598358154297,4241,4241
221,ZKC,22,solve_ftapas_70,0.028306007385253906,24286,24361
300,NK,15,solve_ftapas_15,0.025660991668701172,9819,9819
277,NK,22,solve_ftapas_50,0.033934831619262695,23055,23055
158,NK,10,solve_ftapas_30,0.007405996322631836,9216,9216
85,NK,10,solve_ftapas_15,0.010887861251831055,15312,15312
108,ZKC,15,solve_ftapas_30,0.01661515235900879,14062,14062
272,ZKC,25,solve_ftapas_15,0.15853285789489746,20855,20868
130,ZKC,10,solve_ftapas_70,0.002207040786743164,7463,7540
247,NK,20,solve_ftapas_30,0.0381009578704834,25147,25147
483,NK,22,solve_ftapas_15,0.08024287223815918,17675,17675
338,NK,20,solve_ftapas_15,0.05906319618225098,13432,13432
282,NK,15,solve_ftapas_50,0.010993242263793945,17136,17136
449,ZKC,25,solve_ftapas_50,0.050993919372558594,22165,22167
308,NK,22,solve_ftapas_70,0.018889904022216797,10062,10062
723,ZKW,10,solve_ftapas_50,0.001950979232788086,4097,4378
383,ZKC,25,solve_ftapas_50,0.04265999794006348,19723,19723
382,NK,10,solve_ftapas_70,0.002287149429321289,7226,7226
2000,ZKW,4,solve_ftapas_15,0.00040721893310546875,5567,5567
203,NK,27,solve_ftapas_50,0.06058907508850098,20348,20364
472,NK,10,solve_ftapas_30,0.004506826400756836,7426,7426
400,NK,15,solve_ftapas_70,0.0061261653900146484,13281,13318
419,NK,25,solve_ftapas_70,0.033653974533081055,20599,20599
898,ZKW,4,solve_ftapas_50,0.0003108978271484375,3561,4725
164,NK,10,solve_ftapas_15,0.008029937744140625,4943,4943
1873,ZKW,4,solve_ftapas_50,0.0002880096435546875,4457,4457
489,ZKC,20,solve_ftapas_70,0.017796754837036133,17318,17324
248,ZKC,25,solve_ftapas_70,0.033139944076538086,22084,22084
457,ZKC,27,solve_ftapas_15,0.21485090255737305,27373,27390
1115,ZKW,10,solve_ftapas_50,0.0017371177673339844,5255,5255
189,ZKC,22,solve_ftapas_15,0.09549522399902344,18403,18403
32,NK,25,solve_ftapas_30,0.0728919506072998,23713,23713
269,NK,22,solve_ftapas_15,0.09834504127502441,27993,27993
251,NK,4,solve_ftapas_50,0.00036597251892089844,0,0
372,ZKC,15,solve_ftapas_70,0.007336139678955078,11759,11854
173,ZKC,27,solve_ftapas_70,0.044584035873413086,24468,24516
462,NK,20,solve_ftapas_70,0.01483297348022461,22899,22899
715,ZKW,4,solve_ftapas_70,0.0002989768981933594,2921,3327
208,NK,10,solve_ftapas_70,0.0015668869018554688,4356,4356
1834,ZKW,4,solve_ftapas_70,0.0002570152282714844,6045,6045
50,ZKC,4,solve_ftapas_70,0.0002880096435546875,3381,3381
478,NK,4,solve_ftapas_50,0.0003261566162109375,3694,3694
468,ZKW,10,solve_ftapas_50,0.00180816650390625,6028,6079
483,ZKC,25,solve_ftapas_15,0.15492868423461914,23761,23776
247,ZKC,15,solve_ftapas_15,0.033120155334472656,14915,14922
1131,ZKW,22,solve_ftapas_30,0.013225078582763672,12294,12294
174,NK,20,solve_ftapas_70,0.01598215103149414,14176,14176
263,ZKC,25,solve_ftapas_15,0.1506669521331787,22548,22548
289,ZKC,20,solve_ftapas_70,0.014989852905273438,15754,15808
75,ZKC,25,solve_ftapas_70,0.03333783149719238,21400,21430
79,NK,20,solve_ftapas_50,0.02276301383972168,21921,21921
242,NK,25,solve_ftapas_70,0.024564266204833984,17516,17516
76,NK,25,solve_ftapas_70,0.03392791748046875,25704,25704
53,ZKC,15,solve_ftapas_70,0.0064868927001953125,11463,11463
98,ZKC,20,solve_ftapas_15,0.07243728637695312,19277,19277
57,NK,20,solve_ftapas_30,0.03236103057861328,13487,13487
156,NK,27,solve_ftapas_70,0.05062603950500488,0,0
337,NK,15,solve_ftapas_70,0.007124900817871094,17635,17635
75,ZKC,4,solve_ftapas_70,0.00032520294189453125,3928,3928
404,NK,15,solve_ftapas_50,0.00957179069519043,4448,4466
184,ZKC,10,solve_ftapas_30,0.0050432682037353516,8687,8688
224,ZKC,4,solve_ftapas_15,0.000865936279296875,2659,2678
102,ZKC,10,solve_ftapas_15,0.008853912353515625,7929,7929
358,NK,25,solve_ftapas_50,0.04731106758117676,17973,17973
1128,ZKW,4,solve_ftapas_15,0.0006639957427978516,884,884
1531,ZKW,4,solve_ftapas_30,0.00035190582275390625,5788,5788
95,ZKC,20,solve_ftapas_30,0.04005789756774902,17214,17243
430,NK,22,solve_ftapas_30,0.05528402328491211,25133,25133
385,NK,15,solve_ftapas_30,0.012343645095825195,6808,6808
302,ZKC,22,solve_ftapas_50,0.03572487831115723,22510,22529
316,NK,25,solve_ftapas_15,0.1566910743713379,27323,27323
454,NK,20,solve_ftapas_70,0.015778064727783203,17648,17648
429,NK,20,solve_ftapas_30,0.03684401512145996,21118,21118
393,NK,25,solve_ftapas_30,0.06837797164916992,28693,28693
1808,ZKW,15,solve_ftapas_15,0.014577865600585938,6825,6825
318,NK,22,solve_ftapas_70,0.01941680908203125,24254,24254
1679,ZKW,10,solve_ftapas_50,0.0017557144165039062,7221,7416
279,ZKC,22,solve_ftapas_30,0.044853925704956055,15115,15158
18,ZKW,4,solve_ftapas_70,0.0002849102020263672,3088,3088
68,NK,15,solve_ftapas_70,0.009729146957397461,15565,15565
385,ZKC,10,solve_ftapas_70,0.002566099166870117,6563,6645
95,ZKC,10,solve_ftapas_30,0.004854917526245117,9084,9121
74,NK,4,solve_ftapas_15,0.0005168914794921875,0,0
317,NK,10,solve_ftapas_30,0.005019187927246094,4692,4692
339,ZKC,22,solve_ftapas_15,0.10946893692016602,20260,20260
69,NK,22,solve_ftapas_50,0.030212879180908203,18239,18239
66,ZKC,4,solve_ftapas_15,0.0006821155548095703,3812,3812
223,NK,22,solve_ftapas_30,0.051035165786743164,29813,29813
178,NK,10,solve_ftapas_50,0.0030579566955566406,11821,11821
303,ZKC,4,solve_ftapas_15,0.0005638599395751953,3235,3235
257,NK,15,solve_ftapas_50,0.00837397575378418,12065,12065
457,ZKC,27,solve_ftapas_30,0.11581110954284668,27351,27390
106,ZKC,20,solve_ftapas_50,0.02977585792541504,18341,18372
57,NK,15,solve_ftapas_15,0.02661728858947754,13005,13005
181,NK,10,solve_ftapas_30,0.004462003707885742,8183,8183
231,ZKC,27,solve_ftapas_70,0.03408384323120117,19150,19150
45,ZKC,10,solve_ftapas_50,0.002637147903442383,7851,7900
1264,ZKW,15,solve_ftapas_50,0.005825996398925781,6929,6929
1437,ZKW,22,solve_ftapas_50,0.014480829238891602,7306,7306
59,ZKC,25,solve_ftapas_15,0.1634969711303711,24251,24251
192,NK,22,solve_ftapas_30,0.053234100341796875,29624,29624
45,NK,10,solve_ftapas_30,0.0044689178466796875,9939,9939
465,ZKC,27,solve_ftapas_15,0.19554996490478516,23985,23985
298,ZKC,4,solve_ftapas_30,0.0004248619079589844,2904,2904
438,ZKC,25,solve_ftapas_30,0.08195996284484863,21136,21153
211,NK,25,solve_ftapas_30,0.07301712036132812,31011,31011
310,NK,10,solve_ftapas_15,0.008967399597167969,4515,4515
37,ZKW,27,solve_ftapas_15,0.09287214279174805,4609,4609
275,NK,15,solve_ftapas_15,0.024330854415893555,11143,11143
47,ZKC,20,solve_ftapas_70,0.016824007034301758,17692,17692
216,NK,22,solve_ftapas_70,0.02404189109802246,9367,9367
259,NK,20,solve_ftapas_15,0.0671548843383789,22087,22087
388,NK,4,solve_ftapas_70,0.00030803680419921875,2628,2628
900,ZKW,22,solve_ftapas_15,0.05644869804382324,3558,3558
280,ZKC,25,solve_ftapas_15,0.15929388999938965,22783,22785
450,NK,4,solve_ftapas_50,0.00030803680419921875,2845,2845
426,ZKW,4,solve_ftapas_70,0.0002789497375488281,3896,3896
368,NK,20,solve_ftapas_50,0.022433042526245117,21301,21301
103,NK,25,solve_ftapas_70,0.03113698959350586,24468,24468
253,ZKC,20,solve_ftapas_50,0.02206897735595703,16109,16109
48,NK,10,solve_ftapas_70,0.002400636672973633,7515,7515
1807,ZKW,4,solve_ftapas_15,0.0004987716674804688,4908,4908
51,NK,20,solve_ftapas_70,0.018558263778686523,9520,9520
908,ZKW,20,solve_ftapas_70,0.0076220035552978516,7337,7337
392,ZKC,20,solve_ftapas_15,0.07539200782775879,17944,17964
226,NK,22,solve_ftapas_50,0.029549121856689453,27662,27662
134,ZKC,10,solve_ftapas_30,0.00406336784362793,8919,8919
779,ZKW,15,solve_ftapas_30,0.01079416275024414,3574,3574
44,NK,27,solve_ftapas_15,0.18570494651794434,35037,35037
34,NK,25,solve_ftapas_70,0.030361652374267578,24517,24517
280,ZKC,22,solve_ftapas_70,0.026781082153320312,21991,22038
428,NK,15,solve_ftapas_50,0.009505033493041992,7841,7841
72,NK,15,solve_ftapas_15,0.02918386459350586,14892,14892
1846,ZKW,4,solve_ftapas_50,0.0003120899200439453,3357,3988
293,ZKC,27,solve_ftapas_30,0.10178017616271973,24243,24245
200,ZKC,25,solve_ftapas_70,0.033532142639160156,22534,22554
13,ZKC,20,solve_ftapas_15,0.08459115028381348,19934,19951
281,ZKC,20,solve_ftapas_15,0.07275867462158203,17889,17889
40,NK,22,solve_ftapas_15,0.08912992477416992,20599,20599
410,NK,15,solve_ftapas_50,0.010200738906860352,22314,22314
128,ZKC,10,solve_ftapas_70,0.0025310516357421875,8013,8013
1444,ZKW,10,solve_ftapas_30,0.004246950149536133,2165,2165
249,ZKC,15,solve_ftapas_15,0.028387069702148438,13513,13513
358,ZKW,15,solve_ftapas_15,0.016757965087890625,6229,6229
418,NK,22,solve_ftapas_70,0.018507003784179688,21096,21096
115,NK,10,solve_ftapas_30,0.005032777786254883,2686,2686
1867,ZKW,4,solve_ftapas_50,0.00028324127197265625,5170,5170
12,NK,20,solve_ftapas_50,0.01796412467956543,19549,19549
1999,ZKW,15,solve_ftapas_30,0.008942127227783203,4456,4456
1776,ZKW,25,solve_ftapas_70,0.022672176361083984,4237,4237
179,ZKC,20,solve_ftapas_30,0.04268908500671387,19572,19591
447,NK,4,solve_ftapas_15,0.0006167888641357422,2383,2383
255,NK,25,solve_ftapas_30,0.07332587242126465,23677,23677
1394,ZKW,4,solve_ftapas_15,0.00047278404235839844,6074,6074
97,NK,27,solve_ftapas_30,0.08171892166137695,26481,26481
117,NK,15,solve_ftapas_70,0.0072901248931884766,14266,14266
73,NK,15,solve_ftapas_50,0.008955240249633789,12029,12029
144,NK,10,solve_ftapas_70,0.0022661685943603516,8901,8981
1202,ZKW,4,solve_ftapas_15,0.0004241466522216797,8427,8427
280,ZKC,4,solve_ftapas_70,0.00027298927307128906,3312,3557
1184,ZKW,4,solve_ftapas_15,0.00047516822814941406,6118,6118
46,ZKC,4,solve_ftapas_15,0.0005900859832763672,3071,3094
21,NK,25,solve_ftapas_30,0.06724667549133301,13374,13374
62,ZKC,22,solve_ftapas_70,0.02239704132080078,19106,19151
16,ZKC,25,solve_ftapas_50,0.047161102294921875,21000,21031
477,ZKC,4,solve_ftapas_15,0.0007648468017578125,4712,4712
410,ZKC,20,solve_ftapas_30,0.037650108337402344,17288,17288
8,NK,4,solve_ftapas_30,0.0004353523254394531,4422,4422
397,ZKC,10,solve_ftapas_70,0.0021219253540039062,7731,7896
452,ZKC,20,solve_ftapas_15,0.07985615730285645,18978,18982
308,ZKC,25,solve_ftapas_70,0.042402029037475586,24960,24978
357,NK,15,solve_ftapas_30,0.017431020736694336,2015,2015
102,NK,25,solve_ftapas_15,0.14980387687683105,8613,8613
373,ZKC,20,solve_ftapas_70,0.022488117218017578,15574,15574
383,ZKC,15,solve_ftapas_70,0.00678706169128418,11010,11047
392,NK,25,solve_ftapas_70,0.03334498405456543,25804,25804
37,ZKC,22,solve_ftapas_50,0.030723094940185547,19101,19132
314,NK,4,solve_ftapas_30,0.0003762245178222656,3137,3137
4,NK,4,solve_ftapas_15,0.0006191730499267578,70,70
246,ZKC,4,solve_ftapas_15,0.0006368160247802734,3414,3414
478,ZKC,20,solve_ftapas_15,0.08617210388183594,17706,17716
207,NK,22,solve_ftapas_70,0.0202028751373291,22117,22117
384,ZKC,15,solve_ftapas_30,0.017364025115966797,15147,15147
1952,ZKW,4,solve_ftapas_50,0.00030803680419921875,2623,2623
1682,ZKW,10,solve_ftapas_30,0.003281831741333008,7546,7546
440,ZKC,15,solve_ftapas_70,0.0076389312744140625,12847,12904
164,NK,4,solve_ftapas_30,0.0003681182861328125,4042,4042
101,ZKC,27,solve_ftapas_50,0.058338165283203125,23102,23133
192,ZKC,27,solve_ftapas_70,0.03951001167297363,22751,22770
202,NK,25,solve_ftapas_70,0.030279159545898438,25731,25731
1892,ZKW,15,solve_ftapas_30,0.012339115142822266,6718,6764
1703,ZKW,4,solve_ftapas_50,0.00031828880310058594,3743,4187
74,ZKC,25,solve_ftapas_50,0.05153393745422363,23023,23037
184,NK,25,solve_ftapas_70,0.03575611114501953,22016,22016
29,NK,25,solve_ftapas_15,0.15485095977783203,10236,10236
296,NK,25,solve_ftapas_30,0.06869101524353027,20067,20067
59,ZKC,15,solve_ftapas_30,0.018785715103149414,14095,14096
186,NK,27,solve_ftapas_70,0.04037785530090332,15561,15561
318,ZKC,25,solve_ftapas_70,0.03887486457824707,26124,26170
82,ZKC,15,solve_ftapas_50,0.00997471809387207,13439,13482
177,NK,22,solve_ftapas_70,0.019110918045043945,21934,21934
85,NK,22,solve_ftapas_15,0.10079622268676758,29758,29758
474,NK,22,solve_ftapas_50,0.025496959686279297,15919,15919
76,ZKC,15,solve_ftapas_50,0.011213064193725586,14907,14926
736,ZKW,10,solve_ftapas_70,0.001291036605834961,5998,5998
238,NK,10,solve_ftapas_15,0.008699178695678711,7227,7227
493,ZKC,4,solve_ftapas_50,0.0003368854522705078,1968,2109
50,ZKC,27,solve_ftapas_15,0.21330809593200684,25702,25711
432,NK,25,solve_ftapas_50,0.04218101501464844,30749,30770
390,NK,22,solve_ftapas_30,0.05324578285217285,13987,13987
235,ZKC,15,solve_ftapas_30,0.016785860061645508,14283,14305
231,NK,27,solve_ftapas_30,0.09052109718322754,436,436
772,ZKW,10,solve_ftapas_30,0.002260923385620117,11897,11897
1491,ZKW,15,solve_ftapas_15,0.018329143524169922,5109,5109
114,ZKW,10,solve_ftapas_50,0.0017349720001220703,7161,7161
399,NK,27,solve_ftapas_50,0.05307412147521973,26342,26342
168,NK,27,solve_ftapas_50,0.05074501037597656,20468,20477
214,ZKC,27,solve_ftapas_50,0.06066703796386719,23926,23934
727,ZKW,15,solve_ftapas_50,0.00806117057800293,2886,2886
248,ZKC,10,solve_ftapas_15,0.10265803337097168,6972,6972
361,ZKC,25,solve_ftapas_15,0.25454115867614746,23104,23104
405,NK,4,solve_ftapas_70,0.00031375885009765625,1980,1980
481,ZKC,4,solve_ftapas_50,0.00034689903259277344,4006,4006
82,NK,25,solve_ftapas_30,0.17598915100097656,20010,20010
182,NK,10,solve_ftapas_70,0.006578922271728516,10612,10612
1689,ZKW,20,solve_ftapas_70,0.11785006523132324,2097,2097
243,ZKC,4,solve_ftapas_50,0.0003879070281982422,3470,3651
131,NK,10,solve_ftapas_30,0.007020235061645508,12822,12822
378,ZKC,15,solve_ftapas_50,0.009480953216552734,11425,11425
120,NK,15,solve_ftapas_15,0.03974723815917969,18162,18162
434,NK,4,solve_ftapas_70,0.0003180503845214844,1470,1470
16,NK,15,solve_ftapas_30,0.013773679733276367,13365,13365
681,ZKW,4,solve_ftapas_70,0.00029015541076660156,4007,4120
186,ZKC,4,solve_ftapas_70,0.0002720355987548828,2783,2783
313,NK,25,solve_ftapas_15,0.2582540512084961,18762,18762
404,NK,15,solve_ftapas_70,0.008910179138183594,4448,4466
363,NK,4,solve_ftapas_15,0.0005581378936767578,348,348
490,ZKC,25,solve_ftapas_70,0.04829120635986328,22063,22111
293,NK,10,solve_ftapas_50,0.0026967525482177734,6378,6378
66,NK,22,solve_ftapas_15,0.20212721824645996,24095,24095
475,NK,4,solve_ftapas_15,0.0007259845733642578,6555,6555
215,ZKC,15,solve_ftapas_30,0.020620107650756836,15244,15256
470,NK,25,solve_ftapas_70,0.1683058738708496,31465,31465
319,NK,20,solve_ftapas_70,0.15228605270385742,20442,20442
1830,ZKW,10,solve_ftapas_50,0.004987001419067383,2345,2345
1940,ZKW,4,solve_ftapas_50,0.0003941059112548828,1926,2068
59,NK,15,solve_ftapas_50,0.012052059173583984,2000,2000
388,ZKC,4,solve_ftapas_30,0.0005540847778320312,3634,3634
570,ZKW,25,solve_ftapas_50,0.19310474395751953,2639,2639
1363,ZKW,10,solve_ftapas_70,0.0014007091522216797,6962,6962
339,NK,27,solve_ftapas_70,0.19637799263000488,18250,18250
16,ZKC,20,solve_ftapas_70,0.04959988594055176,16023,16109
250,ZKW,10,solve_ftapas_30,0.0027740001678466797,4326,4326
673,ZKW,20,solve_ftapas_50,0.045867919921875,4581,4581
462,NK,27,solve_ftapas_15,0.48111796379089355,38298,38298
445,ZKC,20,solve_ftapas_15,0.23909616470336914,16361,16361
1498,ZKW,4,solve_ftapas_50,0.00030303001403808594,5724,5724
137,ZKC,22,solve_ftapas_30,0.09705781936645508,20723,20734
506,ZKW,10,solve_ftapas_30,0.002479076385498047,6105,6105
45,NK,20,solve_ftapas_70,0.01838397979736328,17885,17885
33,ZKC,27,solve_ftapas_15,0.4813261032104492,25257,25258
266,NK,27,solve_ftapas_70,0.0616912841796875,33434,33434
17,NK,4,solve_ftapas_70,0.0003020763397216797,0,0
210,ZKC,15,solve_ftapas_50,0.010987997055053711,15981,16024
1864,ZKW,10,solve_ftapas_15,0.005693197250366211,3260,3260
431,ZKC,10,solve_ftapas_30,0.0049610137939453125,10472,10572
494,ZKC,4,solve_ftapas_70,0.00029587745666503906,3577,3577
1218,ZKW,4,solve_ftapas_50,0.000286102294921875,5167,5167
1260,ZKW,22,solve_ftapas_30,0.0204620361328125,6724,6724
110,NK,22,solve_ftapas_15,0.23839497566223145,15130,15130
492,NK,25,solve_ftapas_50,0.045432090759277344,28697,28697
316,ZKC,27,solve_ftapas_50,0.052232980728149414,21245,21287
1792,ZKW,4,solve_ftapas_30,0.0003859996795654297,3133,3133
277,NK,20,solve_ftapas_30,0.04137897491455078,26395,26395
137,ZKW,4,solve_ftapas_50,0.0002713203430175781,3357,3357
11,NK,4,solve_ftapas_15,0.0006260871887207031,4774,4774
1877,ZKW,4,solve_ftapas_70,0.0011010169982910156,36518,36518
1106,ZKW,4,solve_ftapas_15,0.00038909912109375,42570,42570
162,ZKC,15,solve_ftapas_15,0.031891822814941406,10448,10457
346,ZKC,10,solve_ftapas_15,0.008456945419311523,9775,9795
81,NK,20,solve_ftapas_30,0.036933183670043945,21600,21600
214,ZKC,15,solve_ftapas_50,0.01116490364074707,13980,13986
248,NK,15,solve_ftapas_70,0.006658792495727539,16789,16789
222,ZKC,10,solve_ftapas_50,0.0035469532012939453,10241,10342
214,NK,20,solve_ftapas_70,0.016451120376586914,19231,19258
782,ZKW,20,solve_ftapas_70,0.007288932800292969,5670,5670
118,NK,27,solve_ftapas_50,0.043187856674194336,22831,22835
151,NK,15,solve_ftapas_70,0.007150173187255859,1427,1427
208,ZKC,22,solve_ftapas_30,0.05637788772583008,17948,17986
314,ZKC,10,solve_ftapas_50,0.0030393600463867188,7065,7098
382,NK,10,solve_ftapas_30,0.0047740936279296875,7226,7226
292,ZKC,25,solve_ftapas_50,0.04329109191894531,19562,19596
56,ZKC,4,solve_ftapas_50,0.00035309791564941406,3713,3901
328,ZKC,25,solve_ftapas_30,0.06846475601196289,19027,19034
496,NK,4,solve_ftapas_15,0.0005702972412109375,3106,3106
471,ZKC,20,solve_ftapas_15,0.07231020927429199,17053,17053
448,ZKC,15,solve_ftapas_15,0.03325390815734863,13650,13650
232,ZKC,25,solve_ftapas_70,0.030301809310913086,19783,19786
117,ZKC,25,solve_ftapas_30,0.07723689079284668,22265,22265
432,ZKC,22,solve_ftapas_50,0.03213906288146973,17679,17722
423,ZKC,20,solve_ftapas_70,0.01910400390625,17972,17972
1711,ZKW,4,solve_ftapas_15,0.0005340576171875,4662,4662
62,NK,4,solve_ftapas_50,0.00026106834411621094,2537,2537
114,NK,15,solve_ftapas_15,0.031239986419677734,21987,21987
453,ZKC,22,solve_ftapas_70,0.024770021438598633,20458,20481
478,NK,20,solve_ftapas_30,0.04109501838684082,24526,24526
260,ZKC,10,solve_ftapas_15,0.00938105583190918,10524,10524
373,ZKC,4,solve_ftapas_15,0.0007789134979248047,3200,3200
368,ZKC,4,solve_ftapas_30,0.00039505958557128906,3537,3537
552,ZKW,4,solve_ftapas_15,0.0005118846893310547,2101,2147
218,NK,10,solve_ftapas_15,0.006931304931640625,3161,3161
64,NK,15,solve_ftapas_70,0.005260944366455078,11989,11989
373,ZKC,10,solve_ftapas_50,0.0032939910888671875,9465,9498
141,ZKW,10,solve_ftapas_70,0.0016541481018066406,6203,6203
33,NK,4,solve_ftapas_70,0.00042891502380371094,2277,2277
1836,ZKW,20,solve_ftapas_30,0.019850969314575195,4653,4653
397,NK,22,solve_ftapas_70,0.02192211151123047,26802,26802
349,ZKC,27,solve_ftapas_15,0.1940779685974121,24152,24152
186,ZKC,10,solve_ftapas_50,0.003003835678100586,7961,8031
312,ZKC,4,solve_ftapas_15,0.0007109642028808594,4374,4374
69,NK,25,solve_ftapas_30,0.07535982131958008,30216,30216
418,ZKW,4,solve_ftapas_50,0.00032901763916015625,2345,2345
20,ZKC,27,solve_ftapas_70,0.044599056243896484,24712,24724
