dataset,size,key,elapsed,delta,target_cost
ZKC,25,greedy_redux,6.771087646484375e-05,881.0,25056
NK,4,solve_ftapas_15,0.00046133995056152344,0.0,418
ZKC,15,branch_bound,0.02292799949645996,0.0,12635
NK,20,solve_ftapas_30,0.0170440673828125,0.0,19929
NK,10,solve_ftapas_70,0.001123189926147461,73.0,7170
NK,25,solve_ftapas_70,0.011380910873413086,24.0,5812
ZKC,22,greedy_simple,5.173683166503906e-05,1034.0,21090
ZKC,15,greedy_redux,2.8371810913085938e-05,0.0,13598
NK,15,greedy_redux,4.38690185546875e-05,0.0,9796
NK,20,branch_bound,0.0014390945434570312,0.0,3493
NK,20,dynamic_cost,0.025496721267700195,0.0,21621
NK,10,dynamic_cost,0.0012578964233398438,0.0,8109
NK,27,solve_ftapas_70,0.01892256736755371,0.0,17080
NK,15,greedy_simple,4.57763671875e-05,0.0,16267
ZKC,27,solve_ftapas_70,0.022655010223388672,17.0,25953
NK,22,greedy_redux,5.245208740234375e-05,89.0,2137
ZKC,25,dynamic_cost,0.03543901443481445,0.0,19551
NK,15,dynamic_cost,0.004952430725097656,0.0,11644
NK,27,branch_bound,3.9178013801574707,0.0,14973
NK,20,greedy_simple,5.91278076171875e-05,0.0,23311
NK,22,solve_ftapas_30,0.047007083892822266,11.0,14526
NK,22,greedy_redux,6.651878356933594e-05,0.0,25877
ZKC,10,solve_ftapas_30,0.0036907196044921875,50.0,6870
ZKW,4,greedy_simple,2.193450927734375e-05,1748.0,7342
ZKC,10,greedy_simple,2.7894973754882812e-05,600.0,9952
NK,27,solve_ftapas_70,0.030436038970947266,0.0,27872
ZKC,20,greedy_simple,4.744529724121094e-05,655.0,17642
ZKC,10,greedy_redux,3.910064697265625e-05,614.0,9269
NK,4,greedy_simple,1.7642974853515625e-05,0.0,1548
NK,10,solve_ftapas_15,0.008287429809570312,0.0,6432
ZKC,27,greedy_simple,5.459785461425781e-05,1580.0,23033
NK,22,solve_ftapas_70,0.021900177001953125,0.0,14610
ZKW,4,solve_ftapas_15,0.0003895759582519531,0.0,8764
ZKC,20,greedy_redux,5.841255187988281e-05,1115.0,16482
NK,27,branch_bound,0.17385268211364746,0.0,23503
NK,22,greedy_redux,7.534027099609375e-05,0.0,28904
NK,4,branch_bound,8.988380432128906e-05,0.0,4642
NK,22,solve_ftapas_30,0.04160451889038086,0.0,24443
ZKC,22,greedy_simple,4.8160552978515625e-05,851.0,21497
NK,20,greedy_simple,4.744529724121094e-05,52.0,22671
NK,4,solve_ftapas_70,0.000270843505859375,0.0,0
NK,15,solve_ftapas_70,0.005056858062744141,0.0,13687
ZKW,4,greedy_simple,2.0503997802734375e-05,433.0,2877
NK,27,greedy_redux,7.557868957519531e-05,0.0,40520
NK,25,branch_bound,2.1053547859191895,0.0,28628
NK,27,greedy_simple,5.7220458984375e-05,37.0,13246
ZKC,25,dynamic_cost,0.0598454475402832,0.0,21866
NK,20,solve_ftapas_30,0.03220248222351074,0.0,21561
ZKC,22,greedy_simple,5.125999450683594e-05,209.0,19787
ZKC,25,branch_bound,22.00622820854187,0.0,17988
ZKC,27,greedy_simple,9.512901306152344e-05,517.0,23371
NK,15,solve_ftapas_50,0.0077097415924072266,0.0,2390
NK,25,dynamic_cost,0.035279273986816406,0.0,18138
ZKC,4,solve_ftapas_70,0.00038123130798339844,80.0,3078
ZKW,4,greedy_simple,3.147125244140625e-05,3033.0,7038
NK,22,greedy_simple,4.792213439941406e-05,0.0,11610
ZKW,4,solve_ftapas_30,0.00034165382385253906,0.0,4192
NK,25,greedy_simple,5.364418029785156e-05,0.0,27092
NK,15,branch_bound,0.013664960861206055,0.0,16661
ZKC,15,dynamic_weight,0.6412739753723145,0.0,15543
NK,22,greedy_simple,5.1975250244140625e-05,0.0,19132
ZKC,15,solve_ftapas_15,0.025153160095214844,10.0,13159
ZKW,4,solve_ftapas_70,0.00024771690368652344,9576.0,9576
NK,27,dynamic_cost,0.028122425079345703,0.0,18477
ZKW,4,greedy_simple,2.3365020751953125e-05,2517.0,4922
NK,4,solve_ftapas_15,0.0007021427154541016,0.0,4279
ZKW,22,dynamic_cost,7.224082946777344e-05,0.0,8544
ZKC,20,solve_ftapas_15,0.07889199256896973,2.0,19441
ZKC,4,branch_bound,0.00011801719665527344,0.0,3583
ZKW,10,branch_bound,0.0017004013061523438,0.0,6378
ZKW,4,branch_bound,0.00015544891357421875,0.0,3520
NK,27,greedy_redux,7.486343383789062e-05,175.0,36080
NK,15,greedy_simple,3.647804260253906e-05,238.0,24347
NK,25,dynamic_cost,0.04670977592468262,0.0,22270
ZKC,15,greedy_redux,5.1975250244140625e-05,1181.0,14203
ZKC,4,branch_bound,0.00014257431030273438,0.0,3292
NK,15,dynamic_weight,0.53277587890625,0.0,4823
ZKC,10,branch_bound,0.005194425582885742,0.0,8712
NK,22,dynamic_weight,1.3996005058288574,0.0,25852
NK,10,branch_bound,0.00030517578125,0.0,12838
ZKC,20,greedy_redux,6.628036499023438e-05,150.0,15728
NK,20,greedy_simple,4.4345855712890625e-05,70.0,25753
NK,20,greedy_simple,4.029273986816406e-05,116.0,19002
ZKW,4,solve_ftapas_70,0.0002582073211669922,4512.0,4512
NK,15,solve_ftapas_50,0.008104324340820312,0.0,14818
ZKW,4,dynamic_weight,0.0396723747253418,0.0,3923
NK,20,dynamic_weight,1.1309280395507812,0.0,26552
ZKC,25,solve_ftapas_15,0.12421607971191406,6.0,23694
ZKC,4,solve_ftapas_70,0.0003063678741455078,176.0,3875
ZKW,4,greedy_simple,1.9788742065429688e-05,142.0,550
ZKC,20,solve_ftapas_30,0.042197465896606445,32.0,19217
NK,27,solve_ftapas_15,0.08164644241333008,0.0,27707
NK,15,branch_bound,0.006743669509887695,0.0,18621
ZKC,4,greedy_redux,2.956390380859375e-05,0.0,3081
ZKC,15,dynamic_cost,0.008252143859863281,0.0,14853
NK,22,solve_ftapas_50,0.02985835075378418,31.0,30541
ZKW,4,dynamic_cost,3.337860107421875e-05,0.0,2995
NK,25,greedy_redux,0.000152587890625,11.0,23778
ZKW,20,greedy_simple,3.5762786865234375e-05,169.0,2839
ZKC,15,greedy_redux,5.364418029785156e-05,185.0,13259
ZKW,4,branch_bound,0.00011730194091796875,0.0,8025
ZKC,22,branch_bound,3.1289639472961426,0.0,22242
ZKC,22,greedy_simple,3.62396240234375e-05,211.0,20741
ZKW,4,solve_ftapas_70,0.00021266937255859375,0.0,1910
ZKC,22,greedy_simple,2.7179718017578125e-05,1578.0,16353
NK,27,solve_ftapas_15,0.08777785301208496,0.0,37018
ZKW,20,solve_ftapas_15,0.010583877563476562,0.0,11172
ZKC,22,greedy_simple,3.695487976074219e-05,816.0,18576
ZKC,10,dynamic_weight,0.11956048011779785,0.0,9551
ZKC,22,solve_ftapas_50,0.014337778091430664,25.0,17986
NK,15,dynamic_weight,0.4160284996032715,0.0,13383
ZKC,20,greedy_simple,4.220008850097656e-05,1332.0,15263
ZKC,4,branch_bound,0.00012493133544921875,0.0,3577
ZKC,10,dynamic_weight,0.10556912422180176,0.0,8352
ZKC,15,branch_bound,0.017904281616210938,0.0,13617
ZKC,25,solve_ftapas_15,0.14566469192504883,10.0,21501
ZKW,10,solve_ftapas_30,0.003331899642944336,0.0,3511
ZKC,10,solve_ftapas_70,0.0023734569549560547,63.0,9976
ZKC,27,solve_ftapas_15,0.10631656646728516,10.0,29040
ZKC,25,dynamic_cost,0.055599212646484375,0.0,21031
ZKC,10,solve_ftapas_70,0.0024781227111816406,11.0,10341
ZKW,10,solve_ftapas_30,0.0021140575408935547,37.0,7100
ZKC,4,dynamic_weight,0.031615257263183594,0.0,3591
ZKW,15,solve_ftapas_15,0.014937162399291992,0.0,5898
ZKC,10,solve_ftapas_50,0.0028786659240722656,41.0,8922
ZKW,4,solve_ftapas_50,0.0002944469451904297,0.0,7155
NK,25,greedy_simple,5.507469177246094e-05,0.0,23710
ZKW,10,dynamic_weight,0.1834425926208496,0.0,6540
NK,10,solve_ftapas_70,0.0018794536590576172,0.0,7428
ZKW,4,dynamic_cost,4.76837158203125e-05,0.0,4815
ZKC,4,greedy_redux,6.389617919921875e-05,1120.0,3315
NK,27,greedy_simple,5.435943603515625e-05,164.0,33846
NK,22,dynamic_weight,0.7065398693084717,0.0,14005
ZKC,27,branch_bound,126.5327742099762,0.0,26161
NK,15,greedy_simple,4.9114227294921875e-05,417.0,16317
ZKW,4,dynamic_cost,5.650520324707031e-05,0.0,2870
ZKW,20,greedy_simple,5.5789947509765625e-05,674.0,2427
NK,10,branch_bound,0.00023174285888671875,0.0,10110
NK,25,dynamic_weight,1.7860260009765625,0.0,24468
NK,15,greedy_simple,4.9114227294921875e-05,0.0,9085
NK,15,solve_ftapas_15,0.024077653884887695,0.0,16108
NK,20,greedy_redux,5.602836608886719e-05,451.0,14486
ZKC,22,solve_ftapas_50,0.03369259834289551,44.0,21831
ZKW,10,dynamic_cost,0.0004317760467529297,0.0,3267
NK,25,branch_bound,0.4524972438812256,0.0,27500
NK,22,greedy_simple,5.5789947509765625e-05,70.0,21395
ZKC,10,solve_ftapas_50,0.0018835067749023438,6.0,6379
NK,20,greedy_simple,4.553794860839844e-05,113.0,21264
NK,25,greedy_simple,3.62396240234375e-05,174.0,28743
ZKC,25,solve_ftapas_50,0.026997804641723633,31.0,26199
ZKC,20,solve_ftapas_70,0.008825540542602539,29.0,20099
ZKC,15,branch_bound,0.05322432518005371,0.0,13557
ZKC,22,solve_ftapas_30,0.022719621658325195,0.0,18337
ZKC,4,solve_ftapas_50,0.0003523826599121094,0.0,4009
NK,20,solve_ftapas_70,0.007951736450195312,0.0,24433
ZKC,22,greedy_simple,5.745887756347656e-05,1219.0,20220
ZKW,4,solve_ftapas_15,0.0004677772521972656,0.0,2955
NK,4,greedy_redux,2.1457672119140625e-05,0.0,0
ZKW,4,solve_ftapas_50,0.00026488304138183594,0.0,4166
ZKW,10,dynamic_weight,0.25775694847106934,0.0,7761
NK,25,greedy_redux,4.8160552978515625e-05,14.0,21073
ZKC,20,solve_ftapas_30,0.018799781799316406,8.0,17879
ZKC,22,solve_ftapas_70,0.012747049331665039,52.0,23281
ZKW,4,solve_ftapas_70,0.00028443336486816406,0.0,2986
NK,22,dynamic_cost,0.0076410770416259766,0.0,12722
ZKC,20,solve_ftapas_50,0.011652469635009766,31.0,17580
NK,22,solve_ftapas_15,0.0445713996887207,52.0,29608
ZKW,4,solve_ftapas_30,0.00030040740966796875,0.0,6548
NK,15,dynamic_cost,0.003362417221069336,0.0,10868
ZKW,15,solve_ftapas_15,0.010578393936157227,0.0,3567
NK,22,solve_ftapas_15,0.043125152587890625,0.0,20806
ZKW,25,solve_ftapas_50,0.01889514923095703,0.0,2081
ZKC,25,solve_ftapas_30,0.03703641891479492,10.0,21501
ZKC,27,solve_ftapas_30,0.05016446113586426,0.0,26419
ZKC,10,solve_ftapas_50,0.0017428398132324219,0.0,10069
ZKC,20,solve_ftapas_70,0.008669376373291016,1.0,18639
NK,10,greedy_simple,3.8623809814453125e-05,0.0,11300
ZKC,27,greedy_simple,3.170967102050781e-05,1330.0,24577
ZKC,4,solve_ftapas_50,0.00031638145446777344,0.0,4468
NK,27,solve_ftapas_30,0.043874263763427734,0.0,32134
ZKC,25,greedy_redux,7.581710815429688e-05,1375.0,22126
NK,4,solve_ftapas_15,0.0005342960357666016,0.0,1548
ZKC,20,branch_bound,0.7997426986694336,0.0,19271
ZKC,10,solve_ftapas_50,0.0016417503356933594,54.0,10231
ZKC,10,solve_ftapas_70,0.0012347698211669922,0.0,10647
ZKC,22,dynamic_weight,0.8486299514770508,0.0,17725
NK,22,dynamic_cost,0.021172285079956055,0.0,18880
NK,15,solve_ftapas_30,0.006771087646484375,0.0,16025
NK,25,greedy_simple,3.266334533691406e-05,463.0,17176
ZKW,4,greedy_simple,1.239776611328125e-05,556.0,4395
NK,22,dynamic_cost,0.01330876350402832,0.0,17055
NK,27,branch_bound,0.02688455581665039,0.0,27421
ZKW,4,solve_ftapas_15,0.00030303001403808594,0.0,4730
ZKC,4,solve_ftapas_50,0.0001850128173828125,0.0,1848
ZKW,15,dynamic_cost,0.0008854866027832031,0.0,11557
NK,15,greedy_simple,2.8133392333984375e-05,0.0,17675
ZKC,10,branch_bound,0.001954317092895508,0.0,7506
NK,10,greedy_simple,1.9073486328125e-05,0.0,9399
ZKC,25,greedy_redux,3.719329833984375e-05,836.0,23694
ZKC,20,dynamic_cost,0.02949213981628418,0.0,22195
NK,25,solve_ftapas_70,0.015592813491821289,0.0,30865
NK,4,solve_ftapas_15,0.00027441978454589844,0.0,0
ZKC,20,branch_bound,1.6290066242218018,0.0,18404
ZKC,22,dynamic_cost,0.07675576210021973,0.0,20954
NK,22,greedy_redux,8.535385131835938e-05,0.0,23719
ZKW,10,solve_ftapas_15,0.0061016082763671875,0.0,2979
ZKW,22,greedy_simple,3.8623809814453125e-05,0.0,12294
ZKC,4,greedy_redux,2.7418136596679688e-05,429.0,1491
ZKC,15,greedy_simple,3.7670135498046875e-05,900.0,12611
ZKW,4,greedy_redux,6.198883056640625e-05,0.0,5609
ZKW,25,solve_ftapas_30,0.03375387191772461,0.0,5848
ZKC,4,solve_ftapas_15,0.0005695819854736328,0.0,3052
ZKC,10,greedy_simple,3.123283386230469e-05,295.0,9915
NK,20,greedy_simple,4.553794860839844e-05,57.0,20591
ZKC,15,solve_ftapas_30,0.01668691635131836,2.0,14436
NK,10,dynamic_weight,0.1356050968170166,0.0,2463
ZKC,22,dynamic_weight,0.7171149253845215,0.0,20693
NK,25,branch_bound,0.0004699230194091797,0.0,24681
ZKW,15,solve_ftapas_70,0.0015704631805419922,0.0,3302
NK,4,solve_ftapas_15,0.0004131793975830078,0.0,5135
ZKC,27,solve_ftapas_15,0.0889277458190918,2.0,23559
ZKC,20,dynamic_cost,0.02227616310119629,0.0,18581
NK,22,solve_ftapas_15,0.04511857032775879,0.0,21178
ZKC,22,dynamic_weight,0.6703429222106934,0.0,19398
ZKC,25,branch_bound,20.805941104888916,0.0,22688
NK,4,dynamic_weight,0.008912086486816406,0.0,1924
NK,15,greedy_simple,3.552436828613281e-05,594.0,6352
NK,4,solve_ftapas_15,0.00043654441833496094,0.0,5574
ZKW,10,dynamic_cost,2.4080276489257812e-05,0.0,8052
ZKC,27,solve_ftapas_70,0.021412134170532227,12.0,23755
NK,27,branch_bound,1.4289381504058838,0.0,17162
ZKC,22,dynamic_cost,0.4564328193664551,0.0,22390
NK,4,branch_bound,0.00012230873107910156,0.0,3610
ZKC,10,branch_bound,0.0014684200286865234,0.0,8205
NK,25,solve_ftapas_50,0.021758079528808594,0.0,29932
NK,15,dynamic_weight,0.5771999359130859,0.0,10116
NK,4,solve_ftapas_30,0.0004661083221435547,0.0,4469
NK,25,branch_bound,0.1837303638458252,0.0,9586
NK,4,solve_ftapas_70,0.0003077983856201172,1498.0,3591
ZKC,20,greedy_simple,5.1021575927734375e-05,0.0,15729
ZKW,27,branch_bound,0.0022623538970947266,0.0,6720
NK,10,greedy_simple,2.956390380859375e-05,0.0,7273
ZKC,4,solve_ftapas_70,0.0003044605255126953,0.0,2759
ZKC,22,greedy_simple,4.863739013671875e-05,1474.0,18218
ZKC,27,greedy_redux,7.2479248046875e-05,604.0,24244
ZKC,22,branch_bound,5.0763843059539795,0.0,19322
NK,27,solve_ftapas_15,0.06707429885864258,0.0,27064
ZKW,25,dynamic_weight,0.9922449588775635,0.0,1874
NK,4,solve_ftapas_70,0.00020742416381835938,0.0,2024
ZKW,10,solve_ftapas_70,0.0007331371307373047,0.0,2802
NK,22,solve_ftapas_50,0.014512062072753906,0.0,20243
ZKW,4,solve_ftapas_70,0.00014734268188476562,0.0,4039
ZKW,4,branch_bound,0.00010371208190917969,0.0,1813
NK,22,branch_bound,0.011836767196655273,0.0,27575
ZKC,4,greedy_redux,2.2649765014648438e-05,108.0,2964
NK,4,solve_ftapas_70,0.00014829635620117188,437.0,2698
NK,15,dynamic_weight,0.44940757751464844,0.0,15337
ZKC,15,greedy_redux,5.173683166503906e-05,814.0,12793
ZKC,27,dynamic_cost,0.0796818733215332,0.0,20653
NK,15,solve_ftapas_30,0.014724254608154297,0.0,20075
ZKC,25,dynamic_weight,1.2800722122192383,0.0,21502
ZKC,27,dynamic_weight,1.174393892288208,0.0,25485
ZKC,10,solve_ftapas_50,0.0017888545989990234,266.0,11742
ZKC,25,solve_ftapas_70,0.027306318283081055,0.0,19455
ZKC,27,branch_bound,15.86724066734314,0.0,21481
NK,27,greedy_redux,4.839897155761719e-05,0.0,37304
ZKC,10,solve_ftapas_30,0.0048444271087646484,0.0,10123
ZKW,4,branch_bound,0.0001220703125,0.0,2572
ZKC,22,solve_ftapas_30,0.024226903915405273,4.0,20088
NK,10,branch_bound,0.0003752708435058594,0.0,11140
ZKW,4,branch_bound,4.553794860839844e-05,0.0,6154
ZKC,4,dynamic_weight,0.027718067169189453,0.0,2936
NK,4,solve_ftapas_30,0.00041675567626953125,0.0,2984
ZKC,20,dynamic_cost,0.020528554916381836,0.0,19596
ZKC,4,solve_ftapas_70,0.00020933151245117188,0.0,2323
ZKC,27,solve_ftapas_30,0.04692888259887695,0.0,23177
NK,22,greedy_simple,2.9087066650390625e-05,68.0,22435
ZKW,4,solve_ftapas_70,0.00015783309936523438,0.0,4303
NK,20,branch_bound,0.03127455711364746,0.0,13537
ZKW,4,solve_ftapas_50,0.00018167495727539062,0.0,4509
ZKC,10,solve_ftapas_50,0.0013611316680908203,62.0,7623
ZKC,22,greedy_simple,3.170967102050781e-05,0.0,16513
ZKC,4,dynamic_weight,0.04189133644104004,0.0,4286
NK,20,branch_bound,0.0011661052703857422,0.0,2206
ZKC,27,solve_ftapas_50,0.025388240814208984,16.0,20676
NK,15,greedy_redux,2.9802322387695312e-05,158.0,19873
ZKW,20,dynamic_cost,0.0005424022674560547,0.0,5466
NK,10,solve_ftapas_50,0.0013422966003417969,0.0,7981
NK,27,branch_bound,0.01564621925354004,0.0,8132
NK,15,solve_ftapas_70,0.006900787353515625,0.0,16775
NK,15,solve_ftapas_50,0.008356094360351562,67.0,15907
ZKW,4,solve_ftapas_70,0.0002582073211669922,0.0,4813
ZKC,20,solve_ftapas_50,0.02223491668701172,24.0,18305
NK,22,solve_ftapas_15,0.0845174789428711,0.0,8510
NK,22,dynamic_weight,1.1218197345733643,0.0,5980
ZKC,27,solve_ftapas_50,0.05535173416137695,0.0,22505
ZKW,10,greedy_redux,6.818771362304688e-05,0.0,25862
NK,10,branch_bound,0.0011932849884033203,0.0,12558
ZKC,20,solve_ftapas_50,0.024554014205932617,61.0,20081
NK,22,greedy_redux,5.936622619628906e-05,138.0,11778
ZKC,25,greedy_simple,6.961822509765625e-05,602.0,23054
NK,22,solve_ftapas_50,0.02837824821472168,0.0,27240
ZKC,15,solve_ftapas_30,0.01580643653869629,27.0,12831
ZKC,27,solve_ftapas_15,0.1644608974456787,11.0,22144
ZKC,27,solve_ftapas_70,0.040342092514038086,9.0,23212
ZKW,4,greedy_simple,2.4318695068359375e-05,312.0,1813
ZKC,27,greedy_redux,7.319450378417969e-05,60.0,22890
ZKC,25,dynamic_cost,0.0650629997253418,0.0,23301
NK,10,greedy_redux,4.887580871582031e-05,0.0,15066
NK,15,solve_ftapas_50,0.008893728256225586,0.0,15672
ZKC,22,greedy_simple,4.8160552978515625e-05,925.0,18556
NK,22,dynamic_weight,0.6519052982330322,0.0,23055
ZKC,10,branch_bound,0.0014307498931884766,0.0,7147
ZKC,25,greedy_redux,4.792213439941406e-05,322.0,21941
ZKW,4,solve_ftapas_15,0.0003066062927246094,0.0,4270
ZKC,15,greedy_simple,2.2411346435546875e-05,1524.0,15215
NK,4,branch_bound,0.00012421607971191406,0.0,4753
ZKC,20,solve_ftapas_30,0.019904136657714844,20.0,19362
NK,25,solve_ftapas_15,0.04876208305358887,0.0,19581
ZKW,4,branch_bound,0.00018548965454101562,0.0,3373
ZKC,10,greedy_redux,2.574920654296875e-05,295.0,9915
ZKC,20,dynamic_cost,0.021895170211791992,0.0,19320
NK,10,dynamic_weight,0.1054232120513916,0.0,13030
ZKW,4,greedy_redux,6.175041198730469e-05,0.0,11116
NK,27,solve_ftapas_15,0.07579708099365234,0.0,22032
ZKC,20,solve_ftapas_70,0.007725715637207031,69.0,16023
ZKC,22,greedy_redux,3.719329833984375e-05,1422.0,18517
ZKC,15,dynamic_weight,0.25224804878234863,0.0,12536
NK,10,solve_ftapas_30,0.0018150806427001953,0.0,10747
ZKW,4,solve_ftapas_50,0.0001811981201171875,0.0,3747
ZKC,10,solve_ftapas_50,0.00156402587890625,29.0,10200
ZKC,22,dynamic_cost,0.023324966430664062,0.0,18831
NK,4,dynamic_cost,1.7881393432617188e-05,0.0,0
NK,25,greedy_simple,5.817413330078125e-05,101.0,28916
NK,25,greedy_redux,3.600120544433594e-05,0.0,20707
ZKC,27,greedy_redux,4.458427429199219e-05,1079.0,24038
ZKC,10,branch_bound,0.0015735626220703125,0.0,6947
ZKW,4,solve_ftapas_70,0.00026416778564453125,0.0,5893
ZKC,20,solve_ftapas_50,0.012416601181030273,41.0,19925
ZKW,20,solve_ftapas_50,0.010806083679199219,173.0,4653
ZKC,4,dynamic_weight,0.037217140197753906,0.0,3516
ZKC,20,branch_bound,0.5317180156707764,0.0,18602
ZKC,22,greedy_simple,4.982948303222656e-05,355.0,18262
NK,27,branch_bound,0.0011289119720458984,0.0,34470
NK,4,branch_bound,8.678436279296875e-05,0.0,4183
ZKC,27,dynamic_weight,1.8778023719787598,0.0,22356
NK,20,solve_ftapas_50,0.02115035057067871,0.0,24594
ZKC,25,solve_ftapas_50,0.04376029968261719,0.0,21953
ZKC,22,solve_ftapas_15,0.09382247924804688,7.0,19305
ZKW,4,dynamic_weight,0.03169083595275879,0.0,2192
NK,27,solve_ftapas_70,0.035631656646728516,51.0,32069
NK,27,dynamic_weight,2.144496202468872,0.0,26081
ZKC,27,solve_ftapas_70,0.043001413345336914,0.0,26121
ZKC,27,greedy_redux,7.843971252441406e-05,1190.0,24089
NK,4,dynamic_weight,0.020639896392822266,0.0,3488
ZKC,27,solve_ftapas_15,0.17352604866027832,0.0,22028
ZKC,25,branch_bound,5.451171875,0.0,22708
ZKC,25,solve_ftapas_70,0.013301372528076172,91.0,19405
ZKW,20,greedy_redux,6.914138793945312e-05,0.0,1745
NK,27,solve_ftapas_30,0.03891587257385254,0.0,29372
ZKC,22,dynamic_weight,1.212759017944336,0.0,21831
ZKW,25,greedy_redux,9.250640869140625e-05,0.0,7776
ZKC,10,solve_ftapas_70,0.0022945404052734375,88.0,9471
ZKW,4,greedy_redux,4.839897155761719e-05,0.0,3490
ZKC,15,greedy_redux,4.696846008300781e-05,408.0,10977
ZKC,10,branch_bound,0.005284309387207031,0.0,9394
NK,22,greedy_simple,4.458427429199219e-05,382.0,16999
NK,4,solve_ftapas_30,0.0004322528839111328,0.0,1822
ZKW,4,dynamic_weight,0.0329279899597168,0.0,6366
NK,20,solve_ftapas_50,0.023272991180419922,0.0,24526
NK,25,solve_ftapas_30,0.029918909072875977,0.0,27088
ZKC,10,branch_bound,0.0029044151306152344,0.0,8612
ZKC,4,dynamic_weight,0.02428436279296875,0.0,2446
ZKC,10,solve_ftapas_70,0.002244710922241211,40.0,8771
ZKC,22,dynamic_cost,0.04749345779418945,0.0,21253
ZKC,15,dynamic_weight,0.508660078048706,0.0,12719
ZKW,4,dynamic_weight,0.03557252883911133,0.0,4419
ZKW,4,solve_ftapas_70,0.0002980232238769531,0.0,5788
NK,22,dynamic_weight,1.1596436500549316,0.0,17318
NK,27,branch_bound,0.27622199058532715,0.0,29451
NK,10,solve_ftapas_15,0.006100177764892578,446.0,11287
NK,22,solve_ftapas_70,0.023689746856689453,0.0,22982
NK,10,solve_ftapas_30,0.0037240982055664062,0.0,10873
ZKW,4,greedy_simple,2.7179718017578125e-05,99.0,2962
ZKC,27,solve_ftapas_70,0.03565096855163574,0.0,21731
ZKW,4,dynamic_weight,0.04941272735595703,0.0,3474
NK,10,solve_ftapas_30,0.0033845901489257812,0.0,6553
NK,4,solve_ftapas_70,0.00028967857360839844,0.0,418
NK,20,solve_ftapas_50,0.024302959442138672,0.0,25671
ZKW,4,solve_ftapas_50,0.00031876564025878906,0.0,4082
ZKC,10,dynamic_cost,0.0021440982818603516,0.0,9660
ZKW,4,branch_bound,0.00011181831359863281,0.0,6153
ZKC,22,dynamic_weight,0.7762267589569092,0.0,21662
NK,25,solve_ftapas_50,0.020236968994140625,0.0,18651
ZKC,15,dynamic_weight,0.2471017837524414,0.0,11804
NK,10,solve_ftapas_50,0.001268148422241211,0.0,6879
ZKC,4,solve_ftapas_70,0.00016832351684570312,0.0,4427
ZKW,4,dynamic_cost,3.0517578125e-05,0.0,4773
NK,27,greedy_redux,4.8160552978515625e-05,0.0,29720
ZKC,20,greedy_simple,2.3365020751953125e-05,1651.0,18914
NK,27,solve_ftapas_50,0.024008989334106445,0.0,28277
ZKC,27,solve_ftapas_70,0.01916360855102539,4.0,22395
ZKC,22,solve_ftapas_30,0.022855758666992188,11.0,19752
ZKC,22,dynamic_cost,0.026892662048339844,0.0,19428
ZKC,15,solve_ftapas_30,0.006136655807495117,0.0,11096
NK,20,dynamic_weight,0.8977446556091309,0.0,6560
ZKW,27,solve_ftapas_50,0.018809795379638672,0.0,6720
NK,10,dynamic_weight,0.2137317657470703,0.0,6284
NK,25,solve_ftapas_30,0.07043576240539551,0.0,6676
NK,22,solve_ftapas_50,0.028438568115234375,0.0,17318
NK,27,dynamic_weight,2.1684353351593018,0.0,34388
NK,4,greedy_simple,2.0742416381835938e-05,0.0,2772
ZKC,27,solve_ftapas_50,0.028751850128173828,0.0,24265
NK,4,greedy_redux,5.5789947509765625e-05,0.0,2356
NK,20,solve_ftapas_50,0.010478019714355469,0.0,16380
ZKC,27,branch_bound,113.32145047187805,0.0,25282
NK,15,dynamic_cost,0.0270845890045166,0.0,12637
NK,25,greedy_simple,7.796287536621094e-05,0.0,7709
ZKC,10,branch_bound,0.004458904266357422,0.0,10124
