iid,dataset,size,key,elapsed,result,target
125,ZKC,25,solve_ftapas_15,0.18930697441101074,21118,21118
276,ZKC,20,solve_ftapas_15,0.08965802192687988,16606,16606
289,ZKC,4,solve_ftapas_15,0.0007228851318359375,2349,2349
151,ZKW,4,solve_ftapas_15,0.0006699562072753906,4445,4445
387,ZKW,10,solve_ftapas_15,0.007930755615234375,3652,3652
130,NK,15,solve_ftapas_15,0.042444705963134766,18327,18327
271,NK,27,solve_ftapas_15,0.2603728771209717,27681,27681
871,ZKW,15,solve_ftapas_15,0.026437044143676758,4402,4402
364,NK,20,solve_ftapas_15,0.08516407012939453,18030,18030
133,ZKC,25,solve_ftapas_15,0.19682002067565918,21226,21239
1857,ZKW,4,solve_ftapas_15,0.0007369518280029297,3411,3411
405,ZKC,25,solve_ftapas_15,0.17746615409851074,20488,20497
198,ZKC,20,solve_ftapas_15,0.09867310523986816,18679,18679
213,ZKC,15,solve_ftapas_15,0.026411056518554688,8436,8436
254,NK,22,solve_ftapas_15,0.11226797103881836,23870,23870
116,ZKC,20,solve_ftapas_15,0.10971212387084961,17766,17766
60,NK,20,solve_ftapas_15,0.10255932807922363,24902,24902
189,NK,27,solve_ftapas_15,0.27138209342956543,36134,36134
68,ZKC,20,solve_ftapas_15,0.11135077476501465,17588,17607
367,ZKC,15,solve_ftapas_15,0.04380321502685547,14898,14898
1459,ZKW,22,solve_ftapas_15,0.06223797798156738,4634,4634
1786,ZKW,15,solve_ftapas_15,0.02109813690185547,4250,4250
431,ZKC,25,solve_ftapas_15,0.24595093727111816,22832,22839
1596,ZKW,4,solve_ftapas_15,0.0006618499755859375,3270,3270
172,ZKC,10,solve_ftapas_15,0.013770103454589844,8876,8876
399,ZKC,4,solve_ftapas_15,0.0007450580596923828,1845,1845
172,ZKC,20,solve_ftapas_15,0.1186368465423584,17836,17848
344,NK,20,solve_ftapas_15,0.07526993751525879,11174,11174
168,ZKW,15,solve_ftapas_15,0.024515151977539062,3372,3372
488,ZKC,4,solve_ftapas_15,0.0008678436279296875,4110,4110
479,NK,20,solve_ftapas_15,0.08956599235534668,23921,23921
391,ZKC,22,solve_ftapas_15,0.13934993743896484,19771,19772
1944,ZKW,4,solve_ftapas_15,0.0006248950958251953,2496,2496
470,ZKW,4,solve_ftapas_15,0.00044608116149902344,9878,9878
297,NK,20,solve_ftapas_15,0.0944669246673584,24651,24651
1,ZKC,15,solve_ftapas_15,0.03435802459716797,10050,10050
119,NK,20,solve_ftapas_15,0.11375904083251953,3493,3493
301,NK,27,solve_ftapas_15,0.2507600784301758,32726,32726
58,NK,10,solve_ftapas_15,0.011260032653808594,14732,14732
1307,ZKW,4,solve_ftapas_15,0.0006618499755859375,4183,4183
393,NK,25,solve_ftapas_15,0.1813209056854248,28693,28693
474,ZKC,25,solve_ftapas_15,0.19392681121826172,20881,20881
1,ZKC,20,solve_ftapas_15,0.08558392524719238,14216,14216
1851,ZKW,4,solve_ftapas_15,0.0021049976348876953,1040,1040
1115,ZKW,10,solve_ftapas_15,0.006354093551635742,5255,5255
404,NK,4,solve_ftapas_15,0.0006089210510253906,3811,3811
1241,ZKW,10,solve_ftapas_15,0.00568079948425293,6914,6914
243,NK,27,solve_ftapas_15,0.2260878086090088,28492,28492
1650,ZKW,4,solve_ftapas_15,0.0007588863372802734,3578,3578
63,NK,15,solve_ftapas_15,0.026048898696899414,7478,7478
180,NK,15,solve_ftapas_15,0.032144784927368164,12637,12637
68,NK,10,solve_ftapas_15,0.009446144104003906,2630,2630
85,NK,10,solve_ftapas_15,0.017538070678710938,15312,15312
378,ZKC,25,solve_ftapas_15,0.20630502700805664,21898,21901
633,ZKW,4,solve_ftapas_15,0.0006289482116699219,4906,4906
201,ZKC,22,solve_ftapas_15,0.11479997634887695,16290,16290
394,NK,10,solve_ftapas_15,0.013993024826049805,9150,9150
36,NK,27,solve_ftapas_15,0.2365260124206543,28277,28277
322,NK,25,solve_ftapas_15,0.15744996070861816,21478,21478
38,NK,15,solve_ftapas_15,0.05262017250061035,8049,8049
475,NK,4,solve_ftapas_15,0.0008988380432128906,6555,6555
104,ZKC,20,solve_ftapas_15,0.12677621841430664,18762,18762
321,NK,4,solve_ftapas_15,0.0009069442749023438,3700,3700
371,NK,20,solve_ftapas_15,0.09986472129821777,21477,21477
1807,ZKW,25,solve_ftapas_15,0.057023048400878906,12214,12214
425,NK,25,solve_ftapas_15,0.25085902214050293,36675,36675
210,NK,22,solve_ftapas_15,0.1642313003540039,19433,19433
66,ZKW,4,solve_ftapas_15,0.0007557868957519531,6943,6943
276,ZKC,15,solve_ftapas_15,0.04833531379699707,12918,12918
443,NK,27,solve_ftapas_15,0.2279369831085205,18085,18085
1731,ZKW,4,solve_ftapas_15,0.0006558895111083984,2669,2669
474,ZKC,20,solve_ftapas_15,0.10041618347167969,15729,15729
171,ZKW,4,solve_ftapas_15,0.0011610984802246094,3381,3381
309,NK,27,solve_ftapas_15,0.28279566764831543,30115,30115
170,ZKC,22,solve_ftapas_15,0.15319299697875977,19322,19322
1536,ZKW,10,solve_ftapas_15,0.005240201950073242,6171,6171
460,NK,27,solve_ftapas_15,0.29619789123535156,15788,15788
355,ZKC,10,solve_ftapas_15,0.013915061950683594,9138,9155
300,NK,4,solve_ftapas_15,0.0009331703186035156,0,0
381,ZKC,22,solve_ftapas_15,0.16460084915161133,18522,18522
5,NK,4,solve_ftapas_15,0.0008120536804199219,2758,2758
224,ZKW,4,solve_ftapas_15,0.0007669925689697266,3014,3014
357,ZKC,4,solve_ftapas_15,0.0009071826934814453,2810,2810
292,NK,25,solve_ftapas_15,0.223358154296875,21046,21046
447,ZKC,20,solve_ftapas_15,0.11165690422058105,19184,19186
381,NK,15,solve_ftapas_15,0.04254293441772461,14633,14633
92,ZKC,25,solve_ftapas_15,0.2512168884277344,23116,23124
634,ZKW,20,solve_ftapas_15,0.03972029685974121,6872,6872
188,NK,27,solve_ftapas_15,0.2415790557861328,29999,29999
389,NK,25,solve_ftapas_15,0.2166450023651123,22514,22514
1913,ZKW,4,solve_ftapas_15,0.00115203857421875,2837,2837
475,ZKC,10,solve_ftapas_15,0.012468099594116211,9277,9277
378,NK,15,solve_ftapas_15,0.04588603973388672,17584,17584
51,ZKC,15,solve_ftapas_15,0.03818631172180176,11176,11176
233,ZKC,25,solve_ftapas_15,0.18190717697143555,18714,18714
387,ZKW,4,solve_ftapas_15,0.0010309219360351562,2572,2572
151,ZKC,4,solve_ftapas_15,0.0008168220520019531,2674,2674
359,ZKC,25,solve_ftapas_15,0.2214069366455078,19893,19897
1240,ZKW,4,solve_ftapas_15,0.0006420612335205078,6219,6219
431,NK,25,solve_ftapas_15,0.21921873092651367,27791,27791
228,ZKW,4,solve_ftapas_15,0.003632068634033203,10819,10819
132,ZKC,25,solve_ftapas_15,0.22979474067687988,23789,23789
270,NK,10,solve_ftapas_15,0.011356830596923828,7263,7263
420,ZKC,10,solve_ftapas_15,0.009567975997924805,6870,6870
7,NK,22,solve_ftapas_15,0.1604170799255371,14610,14610
187,NK,10,solve_ftapas_15,0.011319160461425781,7919,7919
462,ZKW,4,solve_ftapas_15,0.0012149810791015625,3977,3977
114,ZKC,27,solve_ftapas_15,0.2747802734375,22734,22734
862,ZKW,4,solve_ftapas_15,0.0006718635559082031,3307,3307
374,NK,10,solve_ftapas_15,0.01099705696105957,13108,13108
56,ZKC,22,solve_ftapas_15,0.14609408378601074,20084,20088
40,NK,20,solve_ftapas_15,0.1083228588104248,10863,10863
448,NK,4,solve_ftapas_15,0.0008161067962646484,4574,4574
790,ZKW,10,solve_ftapas_15,0.0036199092864990234,9698,9832
22,NK,15,solve_ftapas_15,0.035774946212768555,12365,12365
1106,ZKW,4,solve_ftapas_15,0.0002448558807373047,42570,42570
430,NK,27,solve_ftapas_15,0.23044395446777344,27373,27377
263,ZKC,4,solve_ftapas_15,0.0014142990112304688,4275,4275
82,ZKC,15,solve_ftapas_15,0.049070119857788086,13471,13482
344,ZKC,10,solve_ftapas_15,0.011369943618774414,10124,10124
1598,ZKW,4,solve_ftapas_15,0.0008311271667480469,2916,2916
55,NK,25,solve_ftapas_15,0.1726689338684082,22372,22372
264,NK,27,solve_ftapas_15,0.2680330276489258,15059,15059
834,ZKW,10,solve_ftapas_15,0.0035140514373779297,8013,8013
446,ZKC,25,solve_ftapas_15,0.2464127540588379,24278,24278
474,ZKC,10,solve_ftapas_15,0.010007143020629883,7459,7459
250,ZKC,4,solve_ftapas_15,0.0007731914520263672,3717,3717
17,ZKC,15,solve_ftapas_15,0.048986196517944336,14942,14942
297,NK,27,solve_ftapas_15,0.17215394973754883,13309,13309
411,NK,22,solve_ftapas_15,0.13213491439819336,21982,21982
81,ZKC,25,solve_ftapas_15,0.22238898277282715,24116,24122
217,ZKC,15,solve_ftapas_15,0.04328107833862305,14621,14634
56,ZKC,27,solve_ftapas_15,0.2711670398712158,25182,25184
129,NK,15,solve_ftapas_15,0.029256105422973633,11035,11035
266,ZKC,27,solve_ftapas_15,0.25987815856933594,23302,23309
647,ZKW,10,solve_ftapas_15,0.004439115524291992,10195,10195
1054,ZKW,10,solve_ftapas_15,0.0077266693115234375,1136,1136
1202,ZKW,20,solve_ftapas_15,0.09631085395812988,2632,2632
1554,ZKW,4,solve_ftapas_15,0.0006721019744873047,3597,3597
287,ZKC,20,solve_ftapas_15,0.09035873413085938,15728,15728
87,NK,25,solve_ftapas_15,0.17486166954040527,25881,25881
84,NK,20,solve_ftapas_15,0.09373307228088379,12616,12616
180,ZKC,20,solve_ftapas_15,0.11398792266845703,20081,20081
46,NK,20,solve_ftapas_15,0.08862590789794922,16493,16493
79,NK,25,solve_ftapas_15,0.1858808994293213,6371,6371
1462,ZKW,4,solve_ftapas_15,0.00048613548278808594,27227,27227
238,ZKC,20,solve_ftapas_15,0.11976218223571777,19256,19256
378,NK,22,solve_ftapas_15,0.12855124473571777,6895,6895
343,NK,22,solve_ftapas_15,0.13643693923950195,25920,25920
478,ZKC,25,solve_ftapas_15,0.2223517894744873,23589,23589
190,NK,10,solve_ftapas_15,0.010818958282470703,5072,5072
179,ZKC,22,solve_ftapas_15,0.14520812034606934,20885,20903
278,ZKC,15,solve_ftapas_15,0.038902997970581055,11693,11693
276,ZKC,25,solve_ftapas_15,0.19432306289672852,19633,19633
329,NK,4,solve_ftapas_15,0.0007169246673583984,2265,2265
383,ZKC,25,solve_ftapas_15,0.17638921737670898,19723,19723
492,NK,15,solve_ftapas_15,0.04061174392700195,8895,8895
209,ZKW,4,solve_ftapas_15,0.0006771087646484375,2679,2679
412,NK,27,solve_ftapas_15,0.2996401786804199,39445,39445
13,NK,15,solve_ftapas_15,0.03953671455383301,17760,17760
499,NK,10,solve_ftapas_15,0.011162996292114258,1601,1601
1425,ZKW,4,solve_ftapas_15,0.0007839202880859375,1870,1870
47,NK,22,solve_ftapas_15,0.14982295036315918,28041,28041
301,ZKC,20,solve_ftapas_15,0.09905886650085449,16756,16760
275,ZKW,4,solve_ftapas_15,0.0005750656127929688,4422,4422
249,NK,20,solve_ftapas_15,0.11017394065856934,13610,13610
179,NK,22,solve_ftapas_15,0.12102198600769043,15203,15203
38,NK,25,solve_ftapas_15,0.2149970531463623,19503,19503
486,ZKC,27,solve_ftapas_15,0.22108006477355957,20895,20895
659,ZKW,4,solve_ftapas_15,0.0010380744934082031,4439,4439
1458,ZKW,25,solve_ftapas_15,0.11573982238769531,4473,4473
119,ZKC,4,solve_ftapas_15,0.0008771419525146484,2349,2349
76,NK,10,solve_ftapas_15,0.008986711502075195,2463,2463
341,ZKC,10,solve_ftapas_15,0.012830972671508789,9993,9993
225,ZKC,4,solve_ftapas_15,0.0008528232574462891,2793,2850
264,NK,22,solve_ftapas_15,0.14369511604309082,26716,26716
114,NK,20,solve_ftapas_15,0.0884549617767334,14603,14603
114,ZKC,20,solve_ftapas_15,0.09662389755249023,16663,16671
328,ZKC,25,solve_ftapas_15,0.17512798309326172,19027,19034
118,ZKC,10,solve_ftapas_15,0.01240396499633789,9504,9504
229,NK,10,solve_ftapas_15,0.012969017028808594,14013,14013
309,ZKC,4,solve_ftapas_15,0.002257823944091797,3427,3427
355,ZKC,22,solve_ftapas_15,0.1309058666229248,20159,20159
163,NK,4,solve_ftapas_15,0.0006310939788818359,3883,3883
615,ZKW,4,solve_ftapas_15,0.0005998611450195312,2639,2639
333,ZKC,22,solve_ftapas_15,0.1328871250152588,19327,19328
71,NK,15,solve_ftapas_15,0.03554987907409668,10735,10735
181,ZKC,10,solve_ftapas_15,0.010706901550292969,8666,8682
273,ZKC,25,solve_ftapas_15,0.2260570526123047,23942,23942
210,ZKW,4,solve_ftapas_15,0.0012369155883789062,1018,1018
426,NK,4,solve_ftapas_15,0.0007650852203369141,2381,2381
261,NK,27,solve_ftapas_15,0.26493215560913086,11491,11491
251,ZKC,22,solve_ftapas_15,0.16885709762573242,19570,19581
527,ZKW,4,solve_ftapas_15,0.0008528232574462891,1908,1908
333,NK,22,solve_ftapas_15,0.1661529541015625,25370,25370
219,ZKC,10,solve_ftapas_15,0.013998985290527344,9962,9962
158,NK,4,solve_ftapas_15,0.003237009048461914,4047,4047
488,ZKC,22,solve_ftapas_15,0.16811704635620117,20652,20658
427,NK,25,solve_ftapas_15,0.25025010108947754,13667,13667
22,ZKC,15,solve_ftapas_15,0.042996883392333984,11948,11948
26,ZKC,15,solve_ftapas_15,0.0425570011138916,12224,12226
382,ZKC,4,solve_ftapas_15,0.0014371871948242188,2973,2973
11,NK,4,solve_ftapas_15,0.0007150173187255859,4774,4774
263,ZKC,27,solve_ftapas_15,0.28348207473754883,23034,23034
310,NK,20,solve_ftapas_15,0.13884687423706055,25823,25823
185,NK,22,solve_ftapas_15,0.18146491050720215,22982,22982
120,ZKC,20,solve_ftapas_15,0.1331958770751953,19730,19730
570,ZKW,25,solve_ftapas_15,0.23491811752319336,2639,2639
36,ZKC,15,solve_ftapas_15,0.04303288459777832,12223,12223
369,ZKC,27,solve_ftapas_15,0.34944891929626465,24363,24363
335,NK,4,solve_ftapas_15,0.0012941360473632812,3649,3649
858,ZKW,15,solve_ftapas_15,0.02712106704711914,4891,4891
300,ZKC,15,solve_ftapas_15,0.05625438690185547,12848,12861
407,ZKC,15,solve_ftapas_15,0.0590968132019043,14220,14220
116,NK,4,solve_ftapas_15,0.0008139610290527344,3213,3213
441,ZKC,20,solve_ftapas_15,0.09827780723571777,16221,16225
450,ZKC,4,solve_ftapas_15,0.0008251667022705078,2718,2718
53,ZKW,4,solve_ftapas_15,0.0006442070007324219,4404,4404
408,ZKC,22,solve_ftapas_15,0.1803889274597168,19379,19380
204,NK,4,solve_ftapas_15,0.0006704330444335938,0,0
52,NK,22,solve_ftapas_15,0.12817788124084473,18016,18016
335,ZKC,20,solve_ftapas_15,0.10719418525695801,16196,16196
400,ZKC,4,solve_ftapas_15,0.0006818771362304688,1524,1524
241,ZKC,25,solve_ftapas_15,0.26550865173339844,20208,20215
348,ZKC,15,solve_ftapas_15,0.06691312789916992,14361,14371
287,NK,27,solve_ftapas_15,0.3365960121154785,34688,34688
286,NK,20,solve_ftapas_15,0.13333821296691895,21006,21006
457,ZKC,15,solve_ftapas_15,0.04802417755126953,13390,13390
639,ZKW,22,solve_ftapas_15,0.1556720733642578,1726,1726
123,ZKW,15,solve_ftapas_15,0.04010796546936035,3567,3567
583,ZKW,4,solve_ftapas_15,0.0026509761810302734,5903,5903
356,ZKC,4,solve_ftapas_15,0.0007779598236083984,4228,4228
643,ZKW,4,solve_ftapas_15,0.0006878376007080078,10619,10619
180,NK,10,solve_ftapas_15,0.019009113311767578,15388,15388
423,ZKC,10,solve_ftapas_15,0.01540684700012207,9304,9304
969,ZKW,4,solve_ftapas_15,0.0006222724914550781,4925,4925
499,ZKC,15,solve_ftapas_15,0.053008317947387695,10832,10832
376,NK,22,solve_ftapas_15,0.17890381813049316,24711,24711
33,ZKC,25,solve_ftapas_15,0.25507402420043945,21941,21941
1954,ZKW,22,solve_ftapas_15,0.1148672103881836,4399,4399
84,ZKC,15,solve_ftapas_15,0.04043102264404297,12220,12220
370,ZKC,22,solve_ftapas_15,0.1870741844177246,18800,18800
946,ZKW,4,solve_ftapas_15,0.0007119178771972656,7712,7712
486,NK,25,solve_ftapas_15,0.2857851982116699,3913,3913
365,NK,27,solve_ftapas_15,0.3391530513763428,33745,33745
311,NK,15,solve_ftapas_15,0.05187416076660156,19873,19873
485,NK,15,solve_ftapas_15,0.048380136489868164,15829,15829
548,ZKW,4,solve_ftapas_15,0.0006761550903320312,8180,8180
783,ZKW,10,solve_ftapas_15,0.007069826126098633,4670,4670
324,NK,4,solve_ftapas_15,0.0009157657623291016,6067,6067
1273,ZKW,10,solve_ftapas_15,0.015102863311767578,4147,4147
49,NK,27,solve_ftapas_15,0.3536357879638672,29639,29646
405,NK,22,solve_ftapas_15,0.11217188835144043,5365,5365
127,ZKW,4,solve_ftapas_15,0.004177093505859375,11043,11043
350,ZKC,15,solve_ftapas_15,0.06092691421508789,15031,15044
74,ZKC,15,solve_ftapas_15,0.036522865295410156,12611,12611
1805,ZKW,10,solve_ftapas_15,0.0064868927001953125,3886,3886
126,NK,20,solve_ftapas_15,0.10370016098022461,23503,23503
456,ZKC,15,solve_ftapas_15,0.04297494888305664,10489,10496
432,NK,4,solve_ftapas_15,0.0009326934814453125,3641,3641
58,NK,4,solve_ftapas_15,0.0008881092071533203,2090,2090
50,NK,27,solve_ftapas_15,0.33735084533691406,30483,30483
3,NK,15,solve_ftapas_15,0.04090428352355957,16292,16292
197,NK,20,solve_ftapas_15,0.10308194160461426,23841,23841
421,ZKW,10,solve_ftapas_15,0.006003856658935547,3193,3193
483,ZKC,27,solve_ftapas_15,0.35091686248779297,26138,26146
295,ZKC,4,solve_ftapas_15,0.0008718967437744141,3932,3932
233,NK,27,solve_ftapas_15,0.308225154876709,8822,8822
280,NK,10,solve_ftapas_15,0.009672880172729492,775,775
452,NK,20,solve_ftapas_15,0.14640307426452637,16494,16494
158,NK,22,solve_ftapas_15,0.1836869716644287,21034,21034
209,ZKC,15,solve_ftapas_15,0.04861903190612793,14413,14413
470,NK,27,solve_ftapas_15,0.2915048599243164,25742,25742
2,NK,25,solve_ftapas_15,0.26331305503845215,12808,12808
1720,ZKW,4,solve_ftapas_15,0.0009810924530029297,1682,1682
219,NK,27,solve_ftapas_15,0.26421236991882324,30545,30551
205,NK,25,solve_ftapas_15,0.25300002098083496,21277,21277
240,NK,25,solve_ftapas_15,0.24013519287109375,28358,28358
379,ZKC,10,solve_ftapas_15,0.011302947998046875,7855,7855
339,NK,4,solve_ftapas_15,0.0009500980377197266,6125,6125
295,ZKC,20,solve_ftapas_15,0.15926599502563477,19053,19055
469,NK,27,solve_ftapas_15,0.3131070137023926,8850,8850
4,NK,20,solve_ftapas_15,0.13738703727722168,20845,20845
84,ZKC,22,solve_ftapas_15,0.21848034858703613,21831,21831
171,NK,15,solve_ftapas_15,0.044377803802490234,6994,6994
98,ZKC,10,solve_ftapas_15,0.009732961654663086,8293,8293
438,ZKC,25,solve_ftapas_15,0.27691125869750977,21151,21153
246,ZKC,25,solve_ftapas_15,0.2814340591430664,21306,21323
1012,ZKW,4,solve_ftapas_15,0.0009212493896484375,4680,4680
356,NK,10,solve_ftapas_15,0.014631032943725586,7102,7102
343,ZKC,25,solve_ftapas_15,0.2904167175292969,23203,23225
358,NK,22,solve_ftapas_15,0.18647003173828125,30774,30774
346,ZKC,4,solve_ftapas_15,0.0010387897491455078,4907,4907
354,NK,15,solve_ftapas_15,0.052719831466674805,15249,15249
114,NK,22,solve_ftapas_15,0.14642882347106934,23648,23648
1524,ZKW,4,solve_ftapas_15,0.0010139942169189453,5639,5639
75,ZKC,27,solve_ftapas_15,0.3868288993835449,24770,24784
636,ZKW,15,solve_ftapas_15,0.019502878189086914,9612,9612
103,ZKC,20,solve_ftapas_15,0.14110803604125977,18759,18760
266,NK,10,solve_ftapas_15,0.014146089553833008,13267,13267
325,NK,25,solve_ftapas_15,0.2668271064758301,9971,9971
1202,ZKW,10,solve_ftapas_15,0.0051691532135009766,7576,7576
393,ZKC,22,solve_ftapas_15,0.15794801712036133,18451,18451
1368,ZKW,10,solve_ftapas_15,0.008105993270874023,4780,4780
103,ZKW,4,solve_ftapas_15,0.0004627704620361328,17186,17186
437,NK,22,solve_ftapas_15,0.14975595474243164,19317,19317
1850,ZKW,4,solve_ftapas_15,0.001004934310913086,2611,2611
319,NK,20,solve_ftapas_15,0.09271121025085449,20442,20442
486,NK,20,solve_ftapas_15,0.11843299865722656,21635,21635
42,ZKC,10,solve_ftapas_15,0.012485742568969727,7866,7866
408,NK,25,solve_ftapas_15,0.2652311325073242,18969,18978
1426,ZKW,4,solve_ftapas_15,0.0007669925689697266,3031,3031
216,ZKC,27,solve_ftapas_15,0.2729358673095703,21108,21108
276,ZKC,27,solve_ftapas_15,0.3251669406890869,23477,23477
130,ZKC,20,solve_ftapas_15,0.1229851245880127,17616,17622
242,NK,22,solve_ftapas_15,0.16934800148010254,8663,8663
489,ZKC,15,solve_ftapas_15,0.04682111740112305,11989,11991
123,ZKW,4,solve_ftapas_15,0.0005259513854980469,10052,10052
319,NK,22,solve_ftapas_15,0.160186767578125,9664,9664
250,ZKW,4,solve_ftapas_15,0.0006127357482910156,5359,5359
338,ZKC,10,solve_ftapas_15,0.013995885848999023,10631,10631
1398,ZKW,25,solve_ftapas_15,0.07542300224304199,10989,10989
262,ZKW,15,solve_ftapas_15,0.03534531593322754,4575,4575
37,NK,15,solve_ftapas_15,0.04083514213562012,15789,15789
137,NK,27,solve_ftapas_15,0.30913615226745605,17288,17288
8,ZKW,4,solve_ftapas_15,0.000598907470703125,8360,8360
317,ZKC,22,solve_ftapas_15,0.17547392845153809,19468,19477
127,NK,15,solve_ftapas_15,0.06007122993469238,17632,17632
336,ZKC,22,solve_ftapas_15,0.18202614784240723,19507,19513
167,NK,22,solve_ftapas_15,0.12767624855041504,5372,5372
133,ZKW,4,solve_ftapas_15,0.0007181167602539062,1731,1731
14,ZKC,22,solve_ftapas_15,0.16693711280822754,18963,18973
389,ZKC,27,solve_ftapas_15,0.3103909492492676,23646,23668
124,ZKC,27,solve_ftapas_15,0.3023691177368164,23779,23779
1378,ZKW,10,solve_ftapas_15,0.0046389102935791016,7029,7029
16,ZKC,25,solve_ftapas_15,0.24414920806884766,21017,21031
407,ZKC,22,solve_ftapas_15,0.1671750545501709,20222,20222
174,ZKC,27,solve_ftapas_15,0.34244585037231445,23032,23033
37,ZKC,25,solve_ftapas_15,0.27120018005371094,24325,24325
226,NK,22,solve_ftapas_15,0.1708059310913086,27662,27662
53,ZKC,15,solve_ftapas_15,0.051577091217041016,11463,11463
335,ZKC,25,solve_ftapas_15,0.2363889217376709,18695,18699
401,ZKC,20,solve_ftapas_15,0.13805603981018066,18273,18273
157,NK,4,solve_ftapas_15,0.0008268356323242188,3232,3232
497,ZKC,15,solve_ftapas_15,0.04697608947753906,12043,12043
462,ZKC,4,solve_ftapas_15,0.001191854476928711,3067,3067
1696,ZKW,10,solve_ftapas_15,0.007341861724853516,3710,3710
294,NK,22,solve_ftapas_15,0.14406991004943848,22853,22853
335,NK,20,solve_ftapas_15,0.12117505073547363,16380,16380
286,NK,25,solve_ftapas_15,0.21698570251464844,26670,26670
62,ZKC,27,solve_ftapas_15,0.36633896827697754,25764,25764
303,NK,27,solve_ftapas_15,0.32462000846862793,16836,16836
52,NK,20,solve_ftapas_15,0.15653181076049805,14649,14649
274,ZKC,20,solve_ftapas_15,0.11379075050354004,15094,15094
307,ZKW,4,solve_ftapas_15,0.0009930133819580078,2661,2661
378,NK,10,solve_ftapas_15,0.010677814483642578,9161,9161
344,ZKC,15,solve_ftapas_15,0.04046988487243652,9870,9870
588,ZKW,4,solve_ftapas_15,0.0005240440368652344,24388,24388
16,ZKC,22,solve_ftapas_15,0.18920278549194336,20030,20030
13,NK,22,solve_ftapas_15,0.22568964958190918,31767,31767
1542,ZKW,20,solve_ftapas_15,0.031738996505737305,9972,9972
