target,best_score,batch_size,mutation_rate,init_method,runtime
43208,43208,10,0.02,naive,3.0011651515960693
50742,50742,10,0.02,naive,3.0007779598236084
45119,45119,10,0.02,naive,3.001352310180664
53207,53207,10,0.02,naive,3.000502109527588
39321,39219,10,0.02,naive,3.000408887863159
46883,46883,10,0.02,naive,3.0013859272003174
33666,33450,10,0.02,naive,3.0008459091186523
50603,50603,10,0.02,naive,3.000386953353882
43343,43256,10,0.02,naive,3.0014588832855225
18007,17826,10,0.02,naive,3.0018928050994873
52258,52258,10,0.02,naive,3.00022292137146
27772,27448,10,0.02,naive,3.0001449584960938
55122,55122,10,0.02,naive,3.0018208026885986
51393,51393,10,0.02,naive,3.0006442070007324
56332,56332,10,0.02,naive,3.0001840591430664
19901,19901,10,0.02,naive,3.0008530616760254
53330,53330,10,0.02,naive,3.000217914581299
15470,15373,10,0.02,naive,3.0006191730499268
34572,34488,10,0.02,naive,3.000051975250244
25628,25385,10,0.02,naive,3.0003271102905273
38667,37684,10,0.04,naive,3.001091957092285
44321,42964,10,0.04,naive,3.0002059936523438
48073,48060,10,0.04,naive,3.000140905380249
49784,49659,10,0.04,naive,3.0010931491851807
35770,34703,10,0.04,naive,3.0000131130218506
45176,43966,10,0.04,naive,3.0019469261169434
50428,50085,10,0.04,naive,3.0021586418151855
47153,47063,10,0.04,naive,3.0019679069519043
39180,38198,10,0.04,naive,3.0008068084716797
41567,40783,10,0.04,naive,3.000767946243286
13813,13680,10,0.04,naive,3.0003199577331543
33621,32023,10,0.04,naive,3.0000510215759277
43182,42269,10,0.04,naive,3.00068998336792
45967,45786,10,0.04,naive,3.000307083129883
43222,42435,10,0.04,naive,3.0002927780151367
46847,45938,10,0.04,naive,3.0022308826446533
59121,58718,10,0.04,naive,3.001631021499634
25679,24550,10,0.04,naive,3.000087022781372
43413,43251,10,0.04,naive,3.001943826675415
37444,36020,10,0.04,naive,3.001605272293091
47488,46998,10,0.04,naive,3.0010061264038086
50757,49914,10,0.04,naive,3.0002119541168213
40704,39485,10,0.04,naive,3.000214099884033
45571,43831,10,0.04,naive,3.0014548301696777
18186,18186,10,0.04,naive,3.001422166824341
41596,40208,10,0.04,naive,3.0003650188446045
55841,55552,10,0.04,naive,3.0004758834838867
31840,30908,10,0.04,naive,3.0004169940948486
43131,42559,10,0.04,naive,3.00066876411438
38758,38108,10,0.04,naive,3.0027499198913574
43208,42866,10,0.04,naive,3.0016088485717773
50742,50368,10,0.04,naive,3.0022382736206055
45119,44564,10,0.04,naive,3.0001447200775146
53207,52851,10,0.04,naive,3.0020580291748047
39321,37528,10,0.04,naive,3.000149965286255
46883,46881,10,0.04,naive,3.0001792907714844
33666,32663,10,0.04,naive,3.000545024871826
50603,50603,10,0.04,naive,3.000211000442505
43343,42640,10,0.04,naive,3.0006508827209473
18007,18007,10,0.04,naive,3.001070737838745
52258,51924,10,0.04,naive,3.0002989768981934
27772,26854,10,0.04,naive,3.001326084136963
55122,55050,10,0.04,naive,3.002110242843628
51393,50790,10,0.04,naive,3.000460147857666
56332,56271,10,0.04,naive,3.0009589195251465
19901,19901,10,0.04,naive,3.001120090484619
53330,52422,10,0.04,naive,3.0005979537963867
15470,15470,10,0.04,naive,3.001873016357422
34572,33635,10,0.04,naive,3.00192928314209
25628,24715,10,0.04,naive,3.0018420219421387
38667,36821,10,0.08,naive,3.001940965652466
44321,41320,10,0.08,naive,3.0000712871551514
48073,47304,10,0.08,naive,3.0017318725585938
49784,47970,10,0.08,naive,3.000082015991211
35770,34095,10,0.08,naive,3.0001280307769775
45176,41661,10,0.08,naive,3.0012261867523193
50428,47914,10,0.08,naive,3.0020580291748047
47153,46487,10,0.08,naive,3.000884771347046
39180,36055,10,0.08,naive,3.000617027282715
41567,39628,10,0.08,naive,3.0008790493011475
13813,13813,10,0.08,naive,3.001047134399414
33621,32254,10,0.08,naive,3.0001018047332764
43182,38835,10,0.08,naive,3.000530958175659
45967,43780,10,0.08,naive,3.0000481605529785
43222,40499,10,0.08,naive,3.0009210109710693
46847,44744,10,0.08,naive,3.0006160736083984
59121,55934,10,0.08,naive,3.00115704536438
25679,23980,10,0.08,naive,3.0022220611572266
43413,41853,10,0.08,naive,3.000864028930664
37444,34767,10,0.08,naive,3.0012781620025635
47488,46645,10,0.08,naive,3.002039909362793
50757,48671,10,0.08,naive,3.0006470680236816
40704,38823,10,0.08,naive,3.0020060539245605
45571,41872,10,0.08,naive,3.000454902648926
18186,17958,10,0.08,naive,3.001404047012329
41596,38525,10,0.08,naive,3.0018389225006104
55841,53367,10,0.08,naive,3.0006909370422363
31840,29573,10,0.08,naive,3.0002458095550537
43131,40578,10,0.08,naive,3.001154899597168
38758,36679,10,0.08,naive,3.0001919269561768
43208,41703,10,0.08,naive,3.000042200088501
50742,49523,10,0.08,naive,3.000767946243286
45119,43162,10,0.08,naive,3.0009570121765137
53207,51442,10,0.08,naive,3.0008301734924316
39321,36591,10,0.08,naive,3.0014309883117676
46883,45784,10,0.08,naive,3.0017778873443604
33666,31329,10,0.08,naive,3.0018348693847656
50603,48948,10,0.08,naive,3.0000007152557373
43343,41232,10,0.08,naive,3.0006120204925537
18007,18007,10,0.08,naive,3.0020952224731445
52258,50593,10,0.08,naive,3.001253843307495
27772,26169,10,0.08,naive,3.00050687789917
55122,52864,10,0.08,naive,3.0009090900421143
51393,48959,10,0.08,naive,3.0004379749298096
56332,53316,10,0.08,naive,3.0010008811950684
19901,19901,10,0.08,naive,3.002246856689453
53330,51344,10,0.08,naive,3.0019798278808594
15470,15310,10,0.08,naive,3.0017499923706055
34572,32379,10,0.08,naive,3.00044322013855
25628,24567,10,0.08,naive,3.0012552738189697
38667,35327,10,0.16,naive,3.0017926692962646
44321,40788,10,0.16,naive,3.000946044921875
48073,44261,10,0.16,naive,3.000840902328491
49784,44806,10,0.16,naive,3.0012149810791016
35770,31594,10,0.16,naive,3.0014050006866455
45176,40110,10,0.16,naive,3.00014591217041
50428,44231,10,0.16,naive,3.0018467903137207
47153,43882,10,0.16,naive,3.000619888305664
39180,36116,10,0.16,naive,3.0017001628875732
41567,38209,10,0.16,naive,3.0011489391326904
13813,13813,10,0.16,naive,3.0001418590545654
33621,30757,10,0.16,naive,3.0018250942230225
43182,39238,10,0.16,naive,3.000499963760376
45967,44112,10,0.16,naive,3.0011351108551025
43222,39288,10,0.16,naive,3.0004689693450928
46847,42700,10,0.16,naive,3.0010621547698975
59121,53907,10,0.16,naive,3.000916004180908
25679,23369,10,0.16,naive,3.001473903656006
43413,41023,10,0.16,naive,3.0008420944213867
37444,35205,10,0.16,naive,3.0006160736083984
47488,44017,10,0.16,naive,3.0017921924591064
50757,45489,10,0.16,naive,3.0004940032958984
40704,37384,10,0.16,naive,3.000483989715576
45571,40529,10,0.16,naive,3.001086950302124
18186,17958,10,0.16,naive,3.0017099380493164
41596,38081,10,0.16,naive,3.0012502670288086
55841,50717,10,0.16,naive,3.000417947769165
31840,29548,10,0.16,naive,3.002178907394409
43131,38370,10,0.16,naive,3.0000858306884766
38758,34417,10,0.16,naive,3.000066041946411
43208,39890,10,0.16,naive,3.001796245574951
50742,46925,10,0.16,naive,3.0020430088043213
45119,41859,10,0.16,naive,3.002235174179077
53207,48898,10,0.16,naive,3.0002222061157227
39321,35039,10,0.16,naive,3.001920223236084
46883,43137,10,0.16,naive,3.000840902328491
33666,31112,10,0.16,naive,3.000959873199463
50603,46221,10,0.16,naive,3.001089096069336
43343,39722,10,0.16,naive,3.000516891479492
18007,17586,10,0.16,naive,3.0018727779388428
52258,48347,10,0.16,naive,3.0005650520324707
27772,25565,10,0.16,naive,3.0022079944610596
55122,50607,10,0.16,naive,3.0014920234680176
51393,47106,10,0.16,naive,3.0018422603607178
56332,49696,10,0.16,naive,3.0005407333374023
19901,19380,10,0.16,naive,3.001603841781616
53330,48740,10,0.16,naive,3.0001368522644043
15470,15101,10,0.16,naive,3.001061201095581
34572,32647,10,0.16,naive,3.0003981590270996
25628,24729,10,0.16,naive,3.0014400482177734
38667,35774,10,0.32,naive,3.0010178089141846
44321,38804,10,0.32,naive,3.000849962234497
48073,42104,10,0.32,naive,3.0006189346313477
49784,43398,10,0.32,naive,3.0009491443634033
35770,32229,10,0.32,naive,3.0005650520324707
45176,39849,10,0.32,naive,3.0004050731658936
50428,45714,10,0.32,naive,3.000227928161621
47153,41592,10,0.32,naive,3.001554012298584
39180,33141,10,0.32,naive,3.0007359981536865
41567,38343,10,0.32,naive,3.002025842666626
13813,8206,10,0.32,naive,3.002082109451294
33621,29438,10,0.32,naive,3.002100944519043
43182,37400,10,0.32,naive,3.002114772796631
45967,40514,10,0.32,naive,3.000692129135132
43222,37476,10,0.32,naive,3.0004920959472656
46847,41538,10,0.32,naive,3.0020341873168945
59121,53087,10,0.32,naive,3.001185178756714
25679,24025,10,0.32,naive,3.0008556842803955
43413,39073,10,0.32,naive,3.0012660026550293
37444,34651,10,0.32,naive,3.0003137588500977
47488,41444,10,0.32,naive,3.0002341270446777
50757,45423,10,0.32,naive,3.0019891262054443
40704,38376,10,0.32,naive,3.0006630420684814
45571,39852,10,0.32,naive,3.00030517578125
18186,9006,10,0.32,naive,3.0013339519500732
41596,36689,10,0.32,naive,3.001279354095459
55841,49531,10,0.32,naive,3.0007400512695312
31840,28498,10,0.32,naive,3.0002329349517822
43131,36968,10,0.32,naive,3.001051902770996
38758,34376,10,0.32,naive,3.0009982585906982
43208,37421,10,0.32,naive,3.0006861686706543
50742,45216,10,0.32,naive,3.0002973079681396
45119,39715,10,0.32,naive,3.00085711479187
53207,48560,10,0.32,naive,3.001589059829712
39321,35210,10,0.32,naive,3.000548839569092
46883,40178,10,0.32,naive,3.0010101795196533
33666,29134,10,0.32,naive,3.0020558834075928
50603,43610,10,0.32,naive,3.0006730556488037
43343,38552,10,0.32,naive,3.000087022781372
18007,11857,10,0.32,naive,3.0005581378936768
52258,45512,10,0.32,naive,3.00075626373291
27772,25718,10,0.32,naive,3.0012447834014893
55122,48992,10,0.32,naive,3.0002732276916504
51393,46347,10,0.32,naive,3.001481056213379
56332,48253,10,0.32,naive,3.0012989044189453
19901,12889,10,0.32,naive,3.001284122467041
53330,46714,10,0.32,naive,3.0008811950683594
15470,10123,10,0.32,naive,3.000994920730591
34572,32146,10,0.32,naive,3.0014641284942627
25628,21972,10,0.32,naive,3.001159191131592
38667,8640,20,0.0,naive,3.002164125442505
44321,13436,20,0.0,naive,3.003262996673584
48073,9586,20,0.0,naive,3.001009941101074
49784,10210,20,0.0,naive,3.0000977516174316
35770,7255,20,0.0,naive,3.0027451515197754
45176,10612,20,0.0,naive,3.00040602684021
50428,11772,20,0.0,naive,3.0001208782196045
47153,7948,20,0.0,naive,3.0031778812408447
39180,10649,20,0.0,naive,3.002734899520874
41567,10135,20,0.0,naive,3.001588821411133
13813,10223,20,0.0,naive,3.0012550354003906
33621,9432,20,0.0,naive,3.0026748180389404
43182,10764,20,0.0,naive,3.0029969215393066
45967,12324,20,0.0,naive,3.0013339519500732
43222,10922,20,0.0,naive,3.0021228790283203
46847,8456,20,0.0,naive,3.003737211227417
59121,13750,20,0.0,naive,3.0002920627593994
25679,7178,20,0.0,naive,3.0021820068359375
43413,10495,20,0.0,naive,3.0014498233795166
37444,10108,20,0.0,naive,3.0025079250335693
47488,7421,20,0.0,naive,3.0016510486602783
50757,10343,20,0.0,naive,3.0015816688537598
40704,8559,20,0.0,naive,3.0008339881896973
45571,11481,20,0.0,naive,3.003787040710449
18186,6310,20,0.0,naive,3.0019619464874268
41596,12303,20,0.0,naive,3.0009663105010986
55841,12149,20,0.0,naive,3.0040009021759033
31840,7176,20,0.0,naive,3.0018298625946045
43131,12673,20,0.0,naive,3.0009682178497314
38758,10988,20,0.0,naive,3.0000088214874268
43208,9742,20,0.0,naive,3.001433849334717
50742,9413,20,0.0,naive,3.0045037269592285
45119,8784,20,0.0,naive,3.003239870071411
53207,10386,20,0.0,naive,3.002032995223999
39321,9276,20,0.0,naive,3.001887798309326
46883,11155,20,0.0,naive,3.0015451908111572
33666,9885,20,0.0,naive,3.003964900970459
50603,10265,20,0.0,naive,3.003567934036255
43343,10184,20,0.0,naive,3.000868797302246
18007,4729,20,0.0,naive,3.002206802368164
52258,12549,20,0.0,naive,3.000901699066162
27772,12517,20,0.0,naive,3.0007641315460205
55122,12840,20,0.0,naive,3.001091957092285
51393,11923,20,0.0,naive,3.003843069076538
56332,12358,20,0.0,naive,3.003631830215454
19901,10438,20,0.0,naive,3.000530958175659
53330,12204,20,0.0,naive,3.000760078430176
15470,8500,20,0.0,naive,3.002095937728882
34572,16541,20,0.0,naive,3.003340005874634
25628,10290,20,0.0,naive,3.004042863845825
38667,38667,20,0.01,naive,3.0047202110290527
44321,43808,20,0.01,naive,3.000830888748169
48073,48073,20,0.01,naive,3.0017971992492676
49784,49784,20,0.01,naive,3.0010838508605957
35770,35723,20,0.01,naive,3.000990867614746
45176,45176,20,0.01,naive,3.0041069984436035
50428,50247,20,0.01,naive,3.0038399696350098
47153,47153,20,0.01,naive,3.0034339427948
39180,39021,20,0.01,naive,3.00161075592041
41567,41320,20,0.01,naive,3.0021042823791504
13813,13126,20,0.01,naive,3.0043578147888184
33621,32708,20,0.01,naive,3.0000579357147217
43182,43182,20,0.01,naive,3.00028395652771
45967,45810,20,0.01,naive,3.002268075942993
43222,43056,20,0.01,naive,3.004114866256714
46847,46847,20,0.01,naive,3.000465154647827
59121,57676,20,0.01,naive,3.003685235977173
25679,25433,20,0.01,naive,3.003257989883423
43413,43384,20,0.01,naive,3.000872850418091
37444,37057,20,0.01,naive,3.0011110305786133
47488,47488,20,0.01,naive,3.000389814376831
50757,50452,20,0.01,naive,3.0027530193328857
40704,40704,20,0.01,naive,3.002610206604004
45571,45392,20,0.01,naive,3.003775119781494
18186,17996,20,0.01,naive,3.0010461807250977
41596,41558,20,0.01,naive,3.001940965652466
55841,55841,20,0.01,naive,3.0013980865478516
31840,31701,20,0.01,naive,3.003934860229492
43131,42991,20,0.01,naive,3.0030107498168945
38758,38666,20,0.01,naive,3.002061128616333
43208,43208,20,0.01,naive,3.00362491607666
50742,50742,20,0.01,naive,3.00380277633667
45119,44853,20,0.01,naive,3.0020930767059326
53207,53207,20,0.01,naive,3.001842737197876
39321,39219,20,0.01,naive,3.0009939670562744
46883,46883,20,0.01,naive,3.0008060932159424
33666,33666,20,0.01,naive,3.000580072402954
50603,50491,20,0.01,naive,3.001858949661255
43343,43343,20,0.01,naive,3.00223708152771
18007,18007,20,0.01,naive,3.0002410411834717
52258,52258,20,0.01,naive,3.001481771469116
27772,27680,20,0.01,naive,3.004146099090576
55122,55122,20,0.01,naive,3.002737045288086
51393,51393,20,0.01,naive,3.0034677982330322
56332,56332,20,0.01,naive,3.0012989044189453
19901,19901,20,0.01,naive,3.003488063812256
53330,53270,20,0.01,naive,3.0020101070404053
15470,15470,20,0.01,naive,3.00357985496521
34572,34523,20,0.01,naive,3.0047080516815186
25628,25088,20,0.01,naive,3.0013909339904785
38667,38667,20,0.02,naive,3.0004820823669434
44321,44071,20,0.02,naive,3.001199960708618
48073,48073,20,0.02,naive,3.000149965286255
49784,49784,20,0.02,naive,3.004093885421753
35770,35770,20,0.02,naive,3.0019471645355225
45176,45060,20,0.02,naive,3.0006330013275146
50428,50428,20,0.02,naive,3.0029568672180176
47153,47153,20,0.02,naive,3.001065969467163
39180,39021,20,0.02,naive,3.0003459453582764
41567,41567,20,0.02,naive,3.0007147789001465
13813,13582,20,0.02,naive,3.0014381408691406
33621,33621,20,0.02,naive,3.0034260749816895
43182,43182,20,0.02,naive,3.000077962875366
45967,45967,20,0.02,naive,3.0023128986358643
43222,43222,20,0.02,naive,3.0006930828094482
46847,46847,20,0.02,naive,3.0033679008483887
59121,59121,20,0.02,naive,3.001310348510742
25679,25679,20,0.02,naive,3.0012831687927246
43413,43413,20,0.02,naive,3.003502130508423
37444,37444,20,0.02,naive,3.0023369789123535
47488,47488,20,0.02,naive,3.001159191131592
50757,50757,20,0.02,naive,3.0015640258789062
40704,40327,20,0.02,naive,3.0011119842529297
45571,45571,20,0.02,naive,3.001561164855957
18186,18186,20,0.02,naive,3.002631902694702
41596,41596,20,0.02,naive,3.001101016998291
55841,55841,20,0.02,naive,3.0034801959991455
31840,31701,20,0.02,naive,3.0019421577453613
43131,43017,20,0.02,naive,3.0018649101257324
38758,38531,20,0.02,naive,3.0029609203338623
43208,43208,20,0.02,naive,3.0015010833740234
50742,50742,20,0.02,naive,3.001377820968628
45119,45119,20,0.02,naive,3.0012478828430176
53207,53207,20,0.02,naive,3.000756025314331
39321,39219,20,0.02,naive,3.0023696422576904
46883,46883,20,0.02,naive,3.003175973892212
33666,33598,20,0.02,naive,3.0005178451538086
50603,50603,20,0.02,naive,3.0027990341186523
43343,43343,20,0.02,naive,3.001453161239624
18007,18007,20,0.02,naive,3.0017471313476562
52258,52258,20,0.02,naive,3.0001800060272217
27772,27680,20,0.02,naive,3.003171920776367
55122,55122,20,0.02,naive,3.003192186355591
51393,51393,20,0.02,naive,3.0038809776306152
56332,56332,20,0.02,naive,3.0010790824890137
19901,19901,20,0.02,naive,3.000488758087158
53330,53330,20,0.02,naive,3.0011260509490967
15470,15470,20,0.02,naive,3.0019068717956543
34572,34551,20,0.02,naive,3.000617027282715
25628,25628,20,0.02,naive,3.0008299350738525
38667,38175,20,0.04,naive,3.0009210109710693
44321,43808,20,0.04,naive,3.000260829925537
48073,47910,20,0.04,naive,3.0021378993988037
49784,49784,20,0.04,naive,3.0002329349517822
35770,34720,20,0.04,naive,3.003527879714966
45176,44244,20,0.04,naive,3.0005087852478027
50428,50264,20,0.04,naive,3.0010292530059814
47153,47118,20,0.04,naive,3.00028395652771
39180,38255,20,0.04,naive,3.001132011413574
41567,40891,20,0.04,naive,3.003371000289917
13813,13813,20,0.04,naive,3.0026156902313232
33621,32865,20,0.04,naive,3.003556966781616
43182,42314,20,0.04,naive,3.0009567737579346
45967,45543,20,0.04,naive,3.003591775894165
43222,42575,20,0.04,naive,3.002031087875366
46847,46668,20,0.04,naive,3.001270055770874
59121,58080,20,0.04,naive,3.000978946685791
25679,25077,20,0.04,naive,3.0026941299438477
43413,43123,20,0.04,naive,3.003274917602539
37444,36150,20,0.04,naive,3.0017030239105225
47488,47221,20,0.04,naive,3.003340005874634
50757,50243,20,0.04,naive,3.001965045928955
40704,39666,20,0.04,naive,3.0007221698760986
45571,44475,20,0.04,naive,3.0027267932891846
18186,18186,20,0.04,naive,3.0016489028930664
41596,40430,20,0.04,naive,3.0035502910614014
55841,55552,20,0.04,naive,3.003235101699829
31840,30509,20,0.04,naive,3.000368118286133
38758,38183,20,0.04,naive,3.0010838508605957
43131,42659,20,0.04,naive,3.0036978721618652
50742,50571,20,0.04,naive,3.0008151531219482
43208,43208,20,0.04,naive,3.0035340785980225
45119,44832,20,0.04,naive,3.000373125076294
53207,53161,20,0.04,naive,3.0022590160369873
39321,38152,20,0.04,naive,3.0015649795532227
46883,46883,20,0.04,naive,3.0020201206207275
33666,32851,20,0.04,naive,3.000095844268799
50603,50603,20,0.04,naive,3.000756025314331
43343,42904,20,0.04,naive,3.001638889312744
18007,18007,20,0.04,naive,3.0020129680633545
52258,52094,20,0.04,naive,3.0020930767059326
27772,26912,20,0.04,naive,3.003873109817505
51393,51070,20,0.04,naive,3.0001139640808105
55122,54629,20,0.04,naive,3.0010340213775635
56332,56332,20,0.04,naive,3.002061128616333
19901,19643,20,0.04,naive,3.002047061920166
53330,52968,20,0.04,naive,3.000394105911255
15470,15373,20,0.04,naive,3.0025289058685303
34572,34133,20,0.04,naive,3.000249147415161
25628,24942,20,0.04,naive,3.001607894897461
38667,36548,20,0.08,naive,3.0013771057128906
44321,42025,20,0.08,naive,3.0005440711975098
48073,46785,20,0.08,naive,3.0006940364837646
49784,48514,20,0.08,naive,3.001873016357422
35770,33032,20,0.08,naive,3.000926971435547
